time_ms, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp_C
11721,1761,8.9352,5.545,8.3989,-1.0936,2.1671,2.2759,25.97
11731,1777,9.347,4.2808,7.932,-1.1759,1.7728,1.8311,25.96
11741,1796,8.8298,3.7326,7.7668,-1.0864,1.2097,1.173,25.96
11751,1791,7.9559,3.4788,7.7596,-0.655,0.5002,0.4205,25.97
11761,1778,6.3039,3.8451,7.3095,-0.008,-0.2593,-0.3488,25.98
11771,1755,4.3934,4.6878,6.4787,0.5129,-0.9777,-0.9044,25.98
11781,1731,3.067,5.3606,5.2696,0.826,-1.5492,-1.1612,25.97
11791,1731,2.32,5.5952,4.0247,1.0736,-1.9462,-1.2191,26
11801,1846,1.901,5.5737,2.6743,1.3198,-2.1874,-1.2201,25.99
11811,1925,1.5706,5.5019,1.3336,1.4813,-2.2703,-1.2689,25.98
11821,1971,0.9553,5.5162,0.3089,1.4762,-2.2417,-1.3326,25.97
11831,2082,0.3352,5.8035,-0.4717,1.2284,-2.1397,-1.3296,25.96
11841,2128,-0.1317,6.2991,-1.075,0.7155,-1.9729,-1.1956,25.96
11851,2214,-0.4381,6.8019,-1.4605,-0.0005,-1.7147,-0.9443,25.95
11861,1994,-0.6752,7.1754,-1.3862,-0.785,-1.3816,-0.6022,25.96
11871,1991,-0.905,7.3789,-0.6512,-1.5092,-1.0195,-0.1705,25.98
11881,1989,-0.972,7.58,0.9864,-1.9955,-0.7024,0.3048,25.98
11885,2021,-0.8835,7.6591,1.7693,-2.0936,-0.5971,0.5065,25.98
11895,2011,-0.17,7.8626,3.723,-2.0835,-0.3928,1.015,25.98
11905,2082,1.0511,7.9799,5.2936,-1.7909,-0.2854,1.4605,25.99
11915,2134,2.2769,7.6734,5.7581,-1.3651,-0.2513,1.7317,25.98
11925,2109,3.5602,7.0629,5.3415,-0.9281,-0.1684,1.6593,25.97
11935,2112,4.4915,7.0461,4.7812,-0.4844,-0.0043,1.2913,25.98
11945,2161,5.0781,7.4962,4.391,0.004,0.138,0.8292,25.99
11955,1907,5.1475,8.1475,3.7469,0.4341,0.2017,0.4306,25.99
11965,1776,4.8842,8.509,3.2154,0.6923,0.1831,0.1868,25.97
11975,4095,4.5753,8.3079,2.9233,0.7701,0.0965,0.0906,25.97
11985,4095,4.1635,7.7333,2.964,0.6875,-0.0269,0.0767,25.99
11995,4095,3.6057,7.2377,3.4022,0.5276,-0.2156,0.1258,25.99
12005,2075,3.2106,7.1491,3.9552,0.3651,-0.453,0.2537,26
12015,1855,3.0718,7.446,4.1994,0.2084,-0.7088,0.4173,25.97
12025,2172,3.2346,7.9799,3.9792,0.0261,-0.8564,0.5628,25.99
12035,2202,3.6224,8.5928,3.565,-0.1492,-0.7698,0.6358,25.97
12045,2289,4.0677,9.098,3.2298,-0.2217,-0.445,0.5923,25.98
12055,2151,4.6088,9.4978,3.2561,-0.1029,0.0016,0.4338,25.99
12065,2256,5.296,9.8354,3.4644,0.1943,0.4223,0.2204,25.97
12075,2155,5.7964,10.2328,3.9097,0.5662,0.6896,0.1116,25.97
12085,2296,5.849,10.5776,4.2737,0.8575,0.785,0.2832,25.97
12095,2292,6.0478,10.319,4.2784,0.9462,0.7757,0.7384,25.96
12105,2281,6.4236,9.3781,3.9576,0.7149,0.8599,1.243,25.97
12115,2298,6.699,8.3127,4.3167,0.2129,1.1383,1.7094,25.98
12125,2294,6.8043,7.3837,5.5737,-0.2409,1.6089,2.2604,25.98
12135,2330,7.0006,6.1244,7.5417,-0.5433,2.0014,2.6534,25.99
12145,2351,7.4029,4.616,9.5433,-0.7703,2.1336,2.6009,25.98
12155,2395,7.6064,3.3088,11.7603,-0.8873,2.0406,2.0312,25.98
12165,2417,7.0533,2.3008,13.6086,-0.8575,1.7126,1.0216,25.99
12175,2455,6.9145,1.5419,13.9582,-0.6259,1.2817,-0.2502,25.98
12185,2463,6.9312,1.5419,12.4451,-0.1953,0.8895,-1.5026,25.98
12195,2474,6.6415,2.5235,10.1107,0.4008,0.5686,-2.3851,25.97
12205,2497,6.4093,3.9049,7.5681,1.1157,0.0488,-2.7443,26
12215,2507,6.2608,5.0278,4.8459,1.7603,-0.757,-2.7475,25.99
12225,2512,5.7509,5.8993,2.3224,1.9401,-1.6004,-2.5447,25.99
12235,2492,4.944,6.5745,0.6967,1.4807,-2.2732,-2.1535,26
12245,2432,4.197,7.2592,0.2346,0.5113,-2.7395,-1.6033,26.01
12255,2367,3.5291,8.1882,0.9553,-0.7757,-3.0715,-0.9379,25.99
12265,2221,2.976,9.0644,2.9951,-2.0661,-3.3963,-0.1455,26
12275,2151,3.0646,9.0046,5.0829,-2.9961,-3.597,0.574,25.99
12279,2141,3.2609,8.7771,5.9687,-3.2082,-3.573,0.777,26
12289,2099,3.9217,8.1858,8.181,-3.2468,-3.1509,1.0112,25.99
12299,2140,4.5155,7.6088,9.7899,-2.5671,-2.254,0.7903,25.98
12309,2063,4.7908,7.1467,9.7971,-1.3611,-1.0459,0.0925,25.97
12319,1914,4.5921,7.3047,8.5305,0.0013,0.2076,-0.837,25.99
12329,1878,4.4125,7.6279,6.6726,1.1922,1.1527,-1.6835,25.98
12339,1904,4.2066,7.7237,4.7429,1.9569,1.6249,-2.2777,26
12349,1861,4.0079,7.4603,3.2034,2.2831,1.6729,-2.5343,25.99
12359,1849,3.7852,6.9288,2.241,2.327,1.4173,-2.403,25.99
12369,1855,3.5721,6.201,1.415,2.1967,1.0179,-1.9433,25.99
12379,1855,3.565,5.351,0.7661,1.9217,0.5953,-1.2955,25.99
12389,1878,3.6919,4.4221,0.7494,1.5655,0.1324,-0.6483,25.98
12399,1872,3.7685,3.6679,0.7733,1.1826,-0.3413,-0.0975,25.98
12409,1835,4.4915,2.7102,0.2227,0.7498,-0.6414,0.2614,25.99
12419,1842,5.0757,2.2146,-0.1197,0.2212,-0.7392,0.3576,25.99
12429,1793,5.3247,2.3559,-0.146,-0.3608,-0.7799,0.2731,25.99
12439,1747,5.2361,3.0406,0.0263,-0.9433,-0.8455,0.1316,25.99
12449,1707,4.944,3.8978,0.2586,-1.4914,-0.9316,0.0013,25.99
12459,1665,4.209,5.2361,1.0798,-1.9406,-1.011,-0.0509,26
12469,1744,3.4165,7.0198,2.7126,-2.1472,-1.1258,0.0802,26
12479,1745,2.9999,8.8442,4.4748,-2.0296,-1.3027,0.3691,26.01
12489,1803,3.541,9.3398,5.1858,-1.6161,-1.3614,0.5449,26
12499,1820,4.1851,8.928,5.1882,-0.9427,-1.0464,0.3152,25.98
12509,1723,4.2138,8.4779,4.5657,-0.1623,-0.3781,-0.1881,25.97
12519,1530,3.814,8.1451,3.7733,0.5321,0.4325,-0.7008,25.99
12529,1377,3.4046,7.9847,3.2513,1.0704,1.1349,-1.1048,26
12539,1280,3.1053,7.9631,2.9066,1.4186,1.5607,-1.2862,25.99
12549,1259,3.0694,7.9966,2.6408,1.5644,1.6651,-1.2185,25.98
12559,1246,3.3399,8.0278,2.4349,1.5007,1.4807,-0.9369,25.99
12569,1175,3.8475,8.0397,2.2984,1.2931,1.069,-0.5657,26
12579,1187,4.5011,8.0158,2.2577,1.0131,0.5732,-0.2262,25.99
12589,1195,5.102,7.6231,2.1835,0.7695,0.121,-0.0125,25.99
12599,1210,5.4061,7.2616,2.3008,0.6233,-0.1519,0.0536,26
12609,1164,5.5043,6.8833,2.4277,0.5873,-0.2523,0.0402,26
12619,726,5.4899,6.675,2.6624,0.6033,-0.2761,0.0067,25.99
12629,1521,5.3486,6.8043,3.0071,0.6318,-0.3222,-0.0184,25.98
12639,4095,5.1619,7.003,2.9664,0.5748,-0.4493,-0.0093,26
12649,4095,4.8746,7.3885,2.7031,0.3389,-0.6315,0.0048,25.99
12659,1487,4.4796,8.0254,2.4277,-0.0767,-0.8519,0.0253,25.98
12669,527,4.0103,8.8657,2.2721,-0.5817,-1.073,0.0368,26
12673,901,3.8666,9.3302,2.3822,-0.7719,-1.1501,0.036,25.99
12683,1380,3.2872,10.8026,2.8012,-1.1415,-1.2926,0.0386,26
12693,1296,2.5283,12.8186,3.8475,-1.2825,-1.3254,0.1167,25.99
12703,1297,2.2529,13.9175,5.0182,-1.1239,-1.1911,0.307,26
12713,1269,2.5618,13.3644,5.5522,-0.8007,-0.7232,0.3624,25.99
12723,1395,2.9209,12.1865,6.0071,-0.4506,0.0858,0.2041,26
12733,1535,3.0742,11.2504,6.7708,-0.0871,0.9627,0.0197,25.98
12743,1584,3.5386,10.5872,7.1635,0.3019,1.6886,-0.0163,25.99
12753,1641,4.6735,9.9695,7.094,0.6198,2.1541,0.0717,26
12763,1729,6.1124,9.2057,6.9647,0.7775,2.2737,0.1868,26
12773,1793,7.8554,7.4962,7.6255,0.7938,2.0091,0.2177,26
12783,1846,9.1961,2.5929,11.2097,0.8516,1.586,0.3293,26
12793,1956,8.339,3.7278,8.2337,0.4535,0.716,0.1831,26
12803,1949,5.6671,5.5857,3.7469,-0.4607,-0.4495,0.1687,26
12813,1971,2.6049,6.0406,2.0973,-1.4687,-1.5833,0.3222,26.01
12823,2031,1.0439,6.6248,4.051,-1.6782,-2.1445,0.5159,26.02
12833,2059,-0.1221,6.6774,6.6559,-0.9387,-2.1562,0.7186,25.99
12843,2077,0,6.9719,8.0493,0.1047,-1.7483,0.5649,26.02
12853,2160,1.3862,7.6998,8.0038,0.9065,-1.3542,0.0139,25.99
12863,2187,2.9856,8.339,6.3638,1.2588,-1.1988,-0.5665,25.97
12873,2203,4.0294,8.7771,4.6639,1.4714,-1.0136,-0.8244,25.98
12883,2193,4.7788,9.0046,2.739,1.5143,-0.7631,-0.7341,25.99
12893,2260,5.2457,8.9926,0.3089,1.3456,-0.2262,-0.5606,26.01
12903,2263,5.533,8.9543,-0.8356,0.9473,0.5907,-0.3866,26.01
12913,2197,6.0214,8.5042,-0.6943,0.4266,1.4882,-0.1591,26.02
12923,2096,6.3135,7.944,0.2442,0.0093,2.38,0.0685,26.02
12933,2018,6.2249,7.5274,2.0087,-0.2758,3.0715,0.3267,26
12943,1979,5.6575,7.2975,4.4915,-0.4863,3.2178,0.5569,26.02
12953,1899,4.7405,7.5154,6.6822,-0.6241,2.6945,0.8215,26.01
12963,1871,4.1803,7.8721,7.2089,-0.6582,1.7536,0.9582,26
12973,1859,3.96,6.7971,6.5841,-0.5305,0.8583,0.647,25.99
12983,1841,3.7278,5.7269,6.3805,-0.4261,0.0885,0.1809,26.02
12993,1861,3.0861,5.8969,5.8754,-0.2342,-0.6448,-0.2044,26.01
13003,1936,1.7957,6.2608,4.4987,-0.0104,-1.2057,-0.4309,26.02
13013,1994,0.4094,6.3782,2.7557,0.1412,-1.4333,-0.4199,26.02
13023,2000,-0.182,6.7181,1.5754,0.2683,-1.3411,-0.2579,26.02
13033,2058,1.8411,7.0222,1.9704,0.4458,-1.077,-0.3067,26.02
13043,2069,2.7438,7.6806,2.9042,0.6233,-0.886,-0.5428,26
13053,2075,2.7821,7.8314,3.6823,0.7003,-0.9427,-0.6366,26.01
13063,2128,2.6887,7.7692,4.0677,0.7613,-1.145,-0.6043,26.02
13067,2161,2.624,7.6974,3.9217,0.7837,-1.2271,-0.5732,26.01
13077,2165,2.5594,7.6184,2.909,0.8154,-1.4429,-0.4647,25.99
13087,2176,2.5833,7.671,1.9154,0.8434,-1.5436,-0.3888,25.97
13097,2176,2.3583,7.5154,1.0846,0.9105,-1.4706,-0.3866,25.99
13107,2224,2.2003,7.3143,0.4836,0.9838,-1.3019,-0.4349,26
13117,2259,2.0925,7.1898,-0.0168,1.0389,-1.0906,-0.5462,26.02
13127,2322,1.5874,6.9168,-0.3496,0.9998,-0.8607,-0.6678,26.01
13137,2432,1.4772,6.7181,-0.5171,0.943,-0.6403,-0.7733,26.01
13147,2483,1.798,6.4979,-0.3352,0.9012,-0.4381,-0.9116,26
13157,2605,2.0159,7.3574,0.1389,0.8271,-0.4386,-0.9635,26.01
13167,2559,1.9034,8.3941,-0.012,0.7554,-0.5431,-0.8468,26.02
13177,2523,1.6568,9.0884,-0.395,0.5764,-0.5614,-0.6542,26.01
13187,2375,1.6879,9.6582,-0.2011,0.3925,-0.4354,-0.5002,26
13197,2268,2.0446,9.8785,0.1796,0.2502,-0.287,-0.388,26.02
13207,2213,2.3176,9.2751,0.4286,0.1817,-0.1911,-0.3829,26.01
13217,2288,2.4062,8.3199,0.4597,0.1561,-0.0938,-0.4775,26.02
13227,2322,2.1715,7.8961,0.8284,0.1282,0.0051,-0.615,26.01
13237,2316,1.3886,8.6119,1.1564,0.1697,0.041,-0.6432,26.01
13247,2343,0.7901,9.8641,1.2881,0.2848,0.0229,-0.5614,26.02
13257,2331,1.2498,11.0875,1.7645,0.473,0.0088,-0.474,26.01
13267,2320,1.8124,11.6574,1.9704,0.6678,-0.0677,-0.3661,25.99
13277,2093,2.3272,11.5161,1.1085,0.8018,-0.1649,-0.2294,26.02
13287,2035,2.3439,11.2312,-0.0239,0.8556,-0.1402,-0.1156,26
13297,4095,2.9999,10.4746,-0.2107,0.9377,-0.0525,-0.073,26.01
13307,4095,3.0981,10.3645,0.5794,1.1583,0.0128,-0.1244,26.01
13317,4095,2.5809,10.6853,0.9457,1.4266,-0.0104,-0.0666,25.99
13327,1966,2.4972,11.3677,1.1827,1.6649,-0.2076,0.0823,25.99
13337,1982,2.897,12.1314,0.9792,1.8623,-0.5934,0.2475,25.99
13347,2167,3.1173,11.9854,0.577,1.9588,-0.821,0.3941,26.01
13357,2085,2.9473,12.2272,0.5339,2.0776,-0.9185,0.4879,26.01
13367,2047,3.7565,12.1027,0.7111,1.8191,-1.1119,0.4858,26
13377,1987,4.2569,12.1147,1.0151,1.388,-1.0573,0.3805,26.02
13387,1945,4.2186,11.4299,1.9106,0.9737,-0.9252,0.1575,26.02
13397,1906,3.3088,9.9311,3.158,0.9188,-0.753,-0.1519,26.03
13407,1887,2.909,9.5193,3.2537,0.8839,-0.6763,-0.3347,26.02
13417,1869,2.7773,9.1267,3.316,0.8684,-0.8255,-0.6496,26.01
13427,1835,3.541,8.9304,2.988,0.7072,-0.8239,-0.8929,26
13437,1854,3.8882,8.916,2.818,0.6003,-0.5678,-1.0693,26.02
13447,1850,3.893,9.0166,2.6552,0.6211,-0.1871,-1.1271,26.01
13457,1847,3.6679,8.7987,2.6001,0.7069,0.1849,-0.9777,26.01
13461,1857,3.4764,8.667,2.3774,0.7637,0.2899,-0.8721,26.02
13471,1831,2.9473,8.4156,1.6855,0.9108,0.4503,-0.6307,26.03
13481,1879,2.8012,8.3725,1.6831,1.0134,0.4154,-0.4341,26.02
13491,1923,2.873,8.7197,1.6185,1.0371,0.2651,-0.2483,26
13501,1968,2.9616,9.3422,1.6065,0.9081,0.1362,-0.0602,26
13511,1995,2.9975,9.8354,1.4892,0.5564,0.0786,0.1375,26
13521,1968,2.9185,10.0317,0.9481,0.0869,0.0967,0.316,26.02
13531,1968,2.7126,9.9527,0.2562,-0.4612,0.0221,0.3698,26.03
13541,2055,2.3391,9.9838,0.0958,-1.0214,-0.137,0.3592,26.02
13551,2030,1.6137,10.2137,-0.5866,-1.4322,-0.1927,0.2742,26.01
13561,1963,0.589,10.4507,-0.4477,-1.4504,-0.0887,0.077,26.02
13571,1913,0.103,10.4315,-0.644,-1.153,0.0608,-0.1577,26.03
13581,1802,0.2993,10.082,-0.5866,-0.7738,0.2904,-0.3283,26.03
13591,1659,0.395,9.2919,-1.0247,-0.5119,0.5902,-0.3035,26.03
13601,1520,1.3144,8.7628,-0.8643,-0.2611,0.805,-0.295,26.02
13611,1531,1.3479,8.5593,-0.4286,0.0176,0.8911,-0.2979,26.03
13621,1498,0.5171,8.43,-0.6057,0.2102,1.0296,-0.1593,26.02
13631,1438,0.4621,8.1738,-0.735,0.4165,1.3099,-0.0099,26.02
13641,1439,0.5387,7.7357,-0.7398,0.5995,1.6601,0.1593,26.02
13651,1407,0.7063,7.343,-0.5674,0.684,2.0083,0.3754,26.03
13661,1408,1.2953,6.9168,-0.3496,0.6907,2.2804,0.5817,26.03
13671,1382,1.6233,6.6367,-0.6321,0.5502,2.4797,0.6654,26.02
13681,1357,1.221,7.2042,-0.8164,0.4088,2.7147,0.6518,26.01
13691,1408,0.917,7.8314,-0.3352,0.2817,3.0054,0.6094,26.01
13701,1393,0.8068,8.339,0.1604,0.1471,3.3233,0.5934,26.02
13711,1331,1.1349,8.6718,0.656,-0.0346,3.5762,0.6422,26.02
13721,1360,1.3384,8.8825,0.8859,-0.206,3.6969,0.6848,26.02
13731,1321,1.8124,8.7891,1.221,-0.3275,3.678,0.7,26.01
13741,1298,2.4493,8.6287,1.1588,-0.47,3.5599,0.737,26.03
13751,1328,2.8491,8.6287,1.0702,-0.5502,3.395,0.8194,26.01
13761,1379,3.2058,8.6479,1.0032,-0.5694,3.2346,0.8588,26.02
13771,1321,3.5099,8.7221,1.0199,-0.6102,3.1022,0.8868,26.02
13781,1340,3.9409,8.734,1.0271,-0.5953,2.9814,0.9086,26.03
13791,1507,4.6735,8.7412,1.5203,-0.5196,2.8322,0.8727,26.02
13801,1567,5.3223,8.8705,1.8268,-0.3621,2.6284,0.7397,26.01
13811,1669,5.3199,9.0022,1.7621,-0.2164,2.3864,0.6073,26.02
13821,1695,4.6974,8.9543,1.3623,-0.1215,2.1594,0.5915,26.02
13831,1707,4.1276,8.9184,1.2402,-0.0493,1.9915,0.611,26.02
13841,1601,3.7876,8.8131,1.2163,0.0394,1.8567,0.6299,26.02
13851,1447,3.7661,8.6479,1.324,0.1887,1.7523,0.5788,26.02
13855,1423,3.6799,8.5712,1.3527,0.2569,1.7192,0.5393,26.02
13865,1411,3.4333,8.2672,1.3455,0.4357,1.6358,0.4199,26.03
13875,1463,3.0454,8.3486,1.2306,0.5401,1.5306,0.3139,26.04
13885,1488,2.9209,8.758,1.2354,0.6297,1.4027,0.3357,26.04
13895,1573,2.909,9.0573,1.1803,0.6904,1.2697,0.3653,26.04
13905,1598,2.7414,9.1554,1.0726,0.6739,1.2356,0.3557,26.03
13915,1649,2.5857,9.1794,0.8595,0.6294,1.2934,0.3195,26.03
13925,1675,2.15,9.244,0.6321,0.6041,1.4093,0.2481,26.03
13935,1631,1.9106,9.1578,0.2131,0.57,1.5351,0.1569,26.03
13945,1379,1.6688,9.1674,-0.1724,0.4818,1.5447,0.0898,26.04
13955,2962,1.5371,9.1698,-0.4214,0.3744,1.4597,0.0797,26.03
13965,4095,1.4724,9.2177,-0.4381,0.3115,1.3635,0.089,26.05
13975,4095,1.494,9.414,-0.3879,0.3365,1.3296,0.1061,26.04
13985,1443,1.5083,9.7659,-0.3687,0.4602,1.3936,0.1322,26.02
13995,1501,1.7549,10.1514,-0.34,0.6598,1.514,0.1705,26.02
14005,1968,2.1883,10.671,-0.4118,0.8244,1.6089,0.2169,26.02
14015,2031,2.6935,11.3365,-0.2634,0.8564,1.6507,0.2891,26.03
14025,1612,3.1603,11.7196,0.0694,0.7016,1.5839,0.385,26.03
14035,1723,3.4213,11.6143,0.4549,0.304,1.4178,0.4922,26.03
14045,1770,3.5147,11.3964,1.4485,-0.146,1.2526,0.5849,26.03
14055,1857,3.5698,11.2863,1.8866,-0.607,1.1122,0.5993,26.04
14065,1954,3.5171,11.1091,2.4828,-1.1322,0.9462,0.5833,26.04
14075,2000,3.2417,10.9846,3.1747,-1.4528,0.7221,0.5926,26.02
14085,2103,3.1987,11.1642,3.3112,-1.615,0.6006,0.6827,26.04
14095,2240,3.6559,10.635,3.7948,-1.591,0.6462,0.7653,26.03
14105,2255,3.4884,10.0437,4.3622,-1.3811,0.814,0.7623,26.02
14115,2365,3.2226,9.2249,5.284,-0.9534,0.9832,0.6744,26.04
14125,2199,2.7725,8.1882,5.9185,-0.3805,1.0624,0.5481,26.05
14135,2288,2.083,7.0988,6.213,0.243,1.0158,0.4245,26.04
14145,2291,1.2929,6.3015,6.1172,0.8378,0.8993,0.2931,26.04
14155,2351,0.6584,6.177,5.1236,1.1946,0.9358,0.1519,26.04
14165,2414,0.1101,6.2321,4.6304,1.441,1.2849,-0.008,26.04
14175,2466,-0.2418,6.529,4.1515,1.7475,1.8778,-0.2046,26.05
14185,2448,-0.3759,7.3167,3.0981,2.0947,2.6132,-0.3363,26.04
14195,2503,-0.0215,8.6598,1.7645,2.1477,3.4304,-0.328,26.04
14205,2554,0.7925,10.1442,1.2522,1.8359,4.1816,-0.1124,26.05
14215,2603,2.8036,10.5536,1.3886,1.3478,4.7049,0.1516,26.05
14225,2581,5.5545,10.0628,1.8268,0.8066,4.7929,0.1748,26.05
14235,2551,7.0892,9.8881,2.7222,0.3528,4.4102,0.0224,26.04
14245,2529,7.5729,10.252,4.0031,0.0624,3.6196,-0.0474,26.04
14249,2507,7.5705,10.3477,4.4676,-0.0274,3.2186,-0.0253,26.02
14259,2435,7.1778,10.1083,5.2313,-0.1721,2.2108,0.1162,26.03
14269,2412,6.4715,9.6534,5.6767,-0.1372,1.3414,0.2217,26.04
14279,2375,5.3199,9.3757,5.8059,0.0821,0.6547,0.1958,26.03
14289,2288,3.8786,9.2201,5.2553,0.4213,0.174,0.0975,26.03
14299,2315,2.466,9.1722,4.2377,0.817,-0.0749,-0.0312,26.04
14309,2298,1.2163,9.086,2.9616,1.246,-0.1108,-0.158,26.04
14319,2282,0.2059,8.8753,1.5538,1.6622,0.0195,-0.2537,26.04
14329,2287,-0.3017,8.2408,0.0335,2.023,0.3,-0.3248,26.04
14339,2323,-0.8523,7.4627,-1.0726,2.2335,0.6965,-0.4479,26.06
14349,2400,-1.6185,7.0581,-2.6815,2.1258,1.0773,-0.5047,26.06
14359,2390,-1.8268,6.45,-3.6895,1.5561,1.4365,-0.6059,26.03
14369,2400,-1.5371,6.0047,-3.4237,0.8809,1.9049,-0.5793,26.05
14379,2423,-1.0774,5.9759,-2.8323,0.2566,2.3614,-0.3419,26.05
14389,2413,0.1317,5.9783,-2.0901,-0.3523,2.7041,0.0322,26.05
14399,2423,1.7933,6.1339,-1.0247,-0.9334,2.7952,0.3288,26.03
14409,2451,3.237,6.6702,0.2346,-1.4256,2.5834,0.4727,26.03
14419,2498,4.1539,7.6974,1.8914,-1.7035,2.1216,0.5247,26.04
14429,2471,4.3742,9.2416,3.3232,-1.6824,1.4709,0.6155,26.04
14439,2465,4.4867,10.0628,3.9385,-1.4149,0.7709,0.7464,26.04
14449,2559,4.5729,9.9096,3.7876,-0.9345,0.2022,0.7192,26.04
14459,2603,4.2473,9.3541,3.1723,-0.3288,-0.1394,0.4639,26.03
14469,2663,3.5243,9.0261,2.5426,0.3355,-0.3126,0.1029,26.04
14479,2798,2.6264,8.8562,1.5371,0.918,-0.3744,-0.2108,26.05
14489,2738,1.7502,8.5617,0.0144,1.279,-0.3379,-0.3792,26.04
14499,2662,0.8284,8.3989,-1.3384,1.3832,-0.2217,-0.3653,26.05
14509,2469,0.2682,8.0254,-2.5019,1.1775,-0.0546,-0.1687,26.05
14519,2441,0.1676,7.5369,-2.6959,0.7386,0.1335,0.0456,26.04
14529,2474,0.3519,7.4077,-2.1237,0.2537,0.292,0.2278,26.03
14539,2559,0.5842,7.7788,-1.2713,-0.1735,0.3603,0.3736,26.03
14549,2654,0.9744,8.4348,-0.1844,-0.4551,0.3059,0.4783,26.03
14559,2695,1.2953,9.1267,0.7446,-0.5209,0.1705,0.5231,26.05
14569,2718,1.5203,9.7133,1.2354,-0.36,0.0741,0.4943,26.06
14579,2761,1.6281,10.1035,1.154,-0.0432,0.0629,0.3698,26.05
14589,2817,1.731,10.6183,0.8356,0.3,0.0837,0.2542,26.04
14599,2479,1.5467,10.9511,0.0599,0.5287,0.1167,0.227,26.03
14609,2832,1.482,11.0253,-0.7566,0.5548,0.2356,0.2798,26.04
14619,4095,1.6209,10.9415,-1.1133,0.4639,0.4128,0.3568,26.04
14629,4095,1.9992,10.9176,-1.2474,0.3456,0.5596,0.4487,26.04
14639,4095,2.5786,10.9439,-1.1827,0.2374,0.5841,0.4716,26.05
14643,3989,2.8683,10.9654,-1.2043,0.207,0.562,0.4658,26.03
14653,2398,3.5793,11.1402,-1.2019,0.1689,0.4594,0.458,26.04
14663,2601,4.1779,11.5281,-1.1612,0.1855,0.3373,0.5433,26.04
14673,2583,4.5633,11.9471,-0.6752,0.234,0.1713,0.7685,26.05
14683,2512,4.8195,12.1147,0.0192,0.2611,-0.0829,1.0539,26.06
14693,2493,4.9273,12.1697,0.7446,0.2078,-0.4359,1.2428,26.05
14703,2514,4.7764,12.1793,1.4437,0.0346,-0.8156,1.2433,26.04
14713,2519,4.4173,12.1554,2.1189,-0.1335,-1.0198,1.1548,26.05
14723,2458,3.9121,11.9519,2.9329,-0.2116,-1.0331,0.9995,26.05
14733,2451,3.4357,11.8154,3.4189,-0.2691,-1.0072,0.7133,26.04
14743,2448,3.1292,11.9926,3.5267,-0.3467,-0.8926,0.3818,26.04
14753,2438,2.9185,12.0692,3.5793,-0.4647,-0.5068,0.0517,26.06
14763,2434,2.7509,11.8848,3.711,-0.5742,0.1319,-0.2462,26.05
14773,2417,2.6384,11.2456,4.0438,-0.5982,0.8151,-0.5215,26.06
14783,2384,2.7797,10.477,4.2593,-0.4437,1.3022,-0.781,26.06
14793,2395,3.0789,9.505,3.9696,-0.1186,1.5103,-1.0088,26.04
14803,2381,3.3471,8.442,3.4907,0.2737,1.4605,-1.1839,26.04
14813,2367,3.5865,7.3191,2.9688,0.6273,1.1759,-1.2537,26.04
14823,2351,3.7254,6.2656,2.2003,0.8167,0.7253,-1.1935,26.05
14833,2326,3.6512,5.521,1.6664,0.7064,0.2249,-1.0861,26.04
14843,2327,3.1939,5.1284,1.4605,0.4828,-0.323,-0.8474,26.03
14853,2315,2.7629,5.2194,1.324,0.1945,-0.9302,-0.4367,26.06
14863,2273,2.2936,5.7078,1.3623,-0.1628,-1.5218,0.1479,26.05
14873,2253,2.2841,6.1603,1.4461,-0.5761,-1.9846,0.7192,26.06
14883,2230,2.3559,6.9528,1.8028,-1.0134,-2.3118,1.1005,26.07
14893,2166,2.1715,8.0206,2.3056,-1.3576,-2.4347,1.2899,26.05
14903,2047,1.7741,9.1506,2.7533,-1.5655,-2.2551,1.3241,26.05
14913,1957,1.4653,9.8545,2.976,-1.6182,-1.796,1.1543,26.07
14923,1918,1.1396,10.5872,3.0287,-1.4901,-1.0549,0.7823,26.04
14933,1840,0.9074,11.1929,2.9904,-1.181,-0.17,0.2894,26.06
14943,1797,0.7805,11.3892,2.7007,-0.668,0.7123,-0.2324,26.04
14953,1741,0.5387,11.0253,2.4277,-0.041,1.4759,-0.6483,26.05
14963,1712,0.838,9.9479,1.9824,0.4871,1.9979,-1.0011,26.05
14973,1639,1.391,8.8753,1.7382,0.8343,2.274,-1.2598,26.03
14983,1558,1.8483,8.078,1.549,0.9822,2.3414,-1.3174,26.04
14993,1513,2.2218,7.4005,1.482,0.9345,2.2079,-1.2001,26.06
15003,1473,2.7246,6.8211,1.1301,0.7626,1.9412,-0.9678,26.05
15013,1392,3.2896,6.347,0.8739,0.5361,1.6622,-0.6909,26.05
15023,1297,3.8331,5.9879,0.7685,0.2825,1.3019,-0.3968,26.05
15033,1253,4.209,6.1603,0.5746,0.0437,0.9462,-0.0853,26.06
15037,1236,4.3407,6.2991,0.4788,-0.0789,0.7706,0.0685,26.05
15047,1133,4.4724,6.6702,0.4836,-0.2918,0.4477,0.2944,26.04
15057,1022,4.2617,7.2544,0.5531,-0.4703,0.1074,0.4088,26.05
15067,989,3.7613,7.9272,0.6871,-0.5436,-0.1188,0.4186,26.04
15077,929,3.1675,8.4779,0.9122,-0.4932,-0.1727,0.3597,26.06
15087,895,2.5762,8.7939,1.1133,-0.3277,-0.0522,0.2539,26.05
