time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
11330,1802,3.560178,7.570466,3.65834,2.16181,1.71362,0.634181,21.95647
11340,1667,3.490746,7.513005,3.248932,2.195385,1.78743,0.579556,21.941765
11350,1638,3.409343,7.340622,2.901772,2.203645,1.831397,0.497219,21.962353
11360,1717,3.3447,7.177817,2.628834,2.181262,1.827666,0.38264,21.95647
11370,1716,3.397372,7.158663,2.499547,2.091464,1.761583,0.282983,21.962353
11380,1743,3.608062,7.37893,2.561796,1.899878,1.633415,0.221963,21.947647
11390,1809,3.938462,8.173804,2.523489,1.590781,1.452221,0.231023,21.977058
11400,1840,4.141969,9.619903,1.821988,1.299005,1.352031,0.351997,21.971176
11410,1835,4.340688,10.893618,0.76375,1.298472,1.485528,0.537721,21.962353
11420,1876,4.577713,10.984597,0.316035,1.590515,1.754655,0.643773,21.965294
11430,1895,4.747702,9.809045,0.658405,1.895614,1.907871,0.601939,21.974117
11440,1891,4.730943,8.310274,1.170765,2.069348,1.8711,0.50015,21.965294
11450,1933,4.589684,7.158663,1.414973,2.121041,1.733605,0.458049,21.95647
11460,1930,4.357447,6.459556,1.321599,2.095994,1.568132,0.485228,21.968235
11470,1905,4.058172,6.229713,0.88346,2.060554,1.438365,0.568897,21.962353
11480,1955,3.825934,6.459556,0.234632,2.034708,1.371482,0.693868,21.968235
11490,1967,3.758897,6.964733,-0.380678,1.999801,1.364821,0.839357,21.953529
11500,1905,4.000711,7.587225,-0.864307,1.928123,1.40932,0.981115,21.953529
11510,1935,4.527435,8.082825,-1.113304,1.829798,1.492989,1.045066,21.962353
11520,1941,5.109226,8.406042,-1.21386,1.717617,1.554809,0.960331,21.968235
11530,1878,5.604826,8.508993,-1.127669,1.629418,1.565201,0.734904,21.968235
11540,1921,5.968745,8.561666,-1.017536,1.574527,1.527363,0.446591,21.965294
11550,1954,6.141128,8.626308,-1.01993,1.515372,1.48766,0.162809,21.971176
11560,2032,6.153099,8.75799,-1.113304,1.456217,1.465277,-0.061286,21.965294
11570,2091,5.985504,8.949526,-1.23062,1.41385,1.442894,-0.168937,21.953529
11580,2167,5.798757,9.050082,-1.474828,1.366686,1.408521,-0.168138,21.947647
11590,2159,5.597643,9.095572,-1.776498,1.318456,1.364821,-0.10392,21.962353
11600,2146,5.537788,9.131485,-2.181118,1.262766,1.332312,-0.03011,21.965294
11610,2064,5.540183,9.212888,-2.626439,1.178564,1.357626,0.035173,21.974117
11620,1921,5.559336,9.272743,-2.918532,1.043733,1.439697,0.087133,21.962353
11630,1886,5.533,9.222465,-2.959233,0.890784,1.545216,0.144156,21.977058
11640,1889,5.554548,9.047688,-2.667141,0.765014,1.623023,0.207308,21.971176
11650,1872,5.556942,8.863335,-2.274492,0.684809,1.63155,0.252073,21.95647
11660,1906,5.535394,8.714894,-1.956063,0.645905,1.568132,0.273923,21.977058
11670,1873,5.451597,8.597578,-1.771709,0.637112,1.46208,0.278187,21.965294
11680,1917,5.295974,8.549694,-1.750161,0.655498,1.357626,0.262732,21.962353
11690,1904,5.118803,8.449138,-1.817199,0.697599,1.282484,0.217966,21.953529
11700,1934,4.865018,8.269572,-1.891419,0.76155,1.240383,0.141758,21.953529
11710,1710,4.58729,8.082825,-1.891419,0.832429,1.213204,0.041835,21.953529
11720,1583,4.271256,7.905654,-1.869871,0.893449,1.186025,-0.06475,21.959412
11730,3843,3.933673,7.687782,-1.774103,0.941945,1.154582,-0.155081,21.950588
11740,4095,3.65834,7.460332,-1.714248,0.968591,1.121807,-0.219032,21.950588
11750,4095,3.459621,7.376535,-1.73819,0.967259,1.112481,-0.257936,21.944706
11760,1457,3.325546,7.40766,-1.881842,0.949406,1.148453,-0.264331,21.950588
11770,1751,3.241749,7.5561,-2.051831,0.930753,1.241715,-0.234221,21.95647
11780,1936,3.203442,7.690176,-2.185906,0.905706,1.370417,-0.158012,21.95647
11790,1933,3.236961,7.750031,-2.217031,0.872931,1.520168,-0.049029,21.959412
11800,1936,3.368642,7.73806,-2.166753,0.826567,1.654466,0.069813,21.962353
11810,1896,3.591303,7.673417,-1.956063,0.764214,1.749326,0.176398,21.965294
11820,2011,3.888184,7.601591,-1.702277,0.697066,1.795424,0.256337,21.965294
11830,2002,4.216189,7.57286,-1.551443,0.638711,1.800487,0.304034,21.953529
11840,2043,4.510676,7.64708,-1.410185,0.6086,1.772508,0.323485,21.950588
11850,2000,4.709395,7.70933,-1.364695,0.603271,1.710423,0.320021,21.959412
11860,2047,4.79798,7.819463,-1.364695,0.599807,1.643274,0.304034,21.950588
11870,2137,4.817134,7.955932,-1.446098,0.593412,1.552677,0.278187,21.938824
11880,2096,4.764462,8.099585,-1.51553,0.585418,1.457017,0.25234,21.965294
11890,2170,4.666299,8.157045,-1.575385,0.55664,1.372015,0.23049,21.962353
11900,2183,4.548983,8.173804,-1.577779,0.525464,1.311795,0.201712,21.959412
11910,2211,4.398149,8.226477,-1.575385,0.507611,1.257436,0.17853,21.974117
11920,2283,4.268862,8.283937,-1.587356,0.483096,1.220398,0.163608,21.965294
11930,2326,4.209007,8.307879,-1.587356,0.457783,1.212404,0.150818,21.959412
11940,2391,4.211401,8.343793,-1.458069,0.442861,1.243314,0.13936,21.974117
11950,2497,4.254497,8.39886,-1.35033,0.451654,1.284616,0.131366,21.974117
11960,2512,4.390966,8.401254,-1.187524,0.477234,1.324851,0.127369,21.959412
11970,2479,4.489128,8.394072,-1.000776,0.523599,1.347234,0.120441,21.982941
11980,2437,4.568137,8.379706,-0.871489,0.578757,1.322187,0.099124,21.968235
11990,2554,4.575319,8.413225,-0.806846,0.632315,1.23985,0.075409,21.953529
12000,2543,4.577713,8.418014,-0.835576,0.66589,1.12234,0.054891,21.950588
12010,2442,4.532224,8.303091,-1.070208,0.690138,1.0011,0.022116,21.968235
12020,2284,4.412514,8.078036,-1.35033,0.722113,0.920095,-0.026913,21.971176
12030,2150,4.237737,7.852982,-1.527501,0.736769,0.879859,-0.089265,21.968235
12040,2085,4.050989,7.78355,-1.781286,0.693335,0.876928,-0.129234,21.982941
12050,1947,3.885789,7.884106,-1.980005,0.605936,0.897446,-0.133764,21.977058
12060,1897,3.8403,8.092402,-2.185906,0.479899,0.927023,-0.134031,21.98
12070,1856,3.967192,8.310274,-2.276886,0.379709,0.97845,-0.12657,21.991764
12080,1902,4.206613,8.384495,-2.149993,0.336276,1.038138,-0.118576,21.985882
12090,1959,4.477157,8.406042,-1.941698,0.335476,1.066649,-0.12124,21.994705
12100,1920,4.738125,8.389283,-1.692701,0.352796,1.058922,-0.13483,21.98
12110,1953,4.967968,8.348581,-1.47004,0.383972,1.013357,-0.155614,21.977058
12120,1986,5.116409,8.348581,-1.355118,0.418879,0.93555,-0.179063,21.971176
12130,2010,5.226542,8.542512,-1.359907,0.442861,0.842288,-0.197715,21.985882
12140,2070,5.425261,9.148245,-1.407791,0.373314,0.751957,-0.195051,21.988823
12150,2110,5.781997,10.350134,-1.757344,0.121773,0.680012,-0.16574,21.982941
12160,2063,6.394913,11.537658,-2.219425,-0.118576,0.703994,-0.114046,21.977058
12170,2064,7.108385,11.808203,-2.003947,-0.1303,0.822303,-0.100723,21.974117
12180,2109,7.61835,11.384429,-1.197101,-0.033574,0.876662,-0.172668,22.003529
12190,2151,7.64708,10.876859,-0.328006,-0.002931,0.758885,-0.293109,21.991764
12200,2185,7.326257,10.656591,0.138864,-0.113779,0.488959,-0.387703,21.991764
12210,2193,6.782773,10.716447,0.043096,-0.3043,0.177997,-0.448456,21.977058
12220,2182,6.119579,10.87207,-0.399832,-0.459381,-0.028511,-0.493222,21.98
12230,2180,5.353435,10.989386,-0.648829,-0.552377,-0.069813,-0.513207,21.977058
12240,2213,4.654328,10.943896,-0.531513,-0.617926,0.014389,-0.50841,21.988823
12250,2192,4.048595,10.699687,-0.138864,-0.64324,0.14309,-0.503081,21.971176
12260,2210,3.409343,10.290278,0.399832,-0.595277,0.255804,-0.516937,21.965294
12270,2180,2.870648,9.792285,0.88346,-0.50841,0.338141,-0.555574,21.985882
12280,2218,2.391808,9.263166,1.371878,-0.438331,0.386903,-0.599274,21.991764
12290,2269,1.977611,8.896853,1.742979,-0.419145,0.410352,-0.629651,21.98
12300,2288,1.656788,8.858546,1.96564,-0.445525,0.43993,-0.621391,21.982941
12310,2403,1.400608,9.105149,2.066196,-0.450322,0.537455,-0.554775,21.982941
12320,2329,1.240196,9.416395,2.1883,-0.369317,0.729841,-0.429804,21.95647
12330,2293,1.25935,9.703699,2.439692,-0.209706,0.985378,-0.273124,21.962353
12340,2176,1.405396,9.878476,2.772485,0.02558,1.26623,-0.110049,21.959412
12350,2032,1.604115,9.904813,3.191471,0.310695,1.524965,0.020784,21.962353
12360,1968,1.872266,9.809045,3.517082,0.63045,1.746395,0.120175,21.968235
12370,1993,2.161964,9.591172,3.634398,0.962196,1.966227,0.218766,21.985882
12380,1998,2.432509,9.308656,3.440468,1.275556,2.209507,0.329881,21.985882
12390,1905,2.693477,8.939949,3.110068,1.530294,2.495421,0.456983,21.977058
12400,1883,2.987964,8.554482,2.851494,1.719482,2.782135,0.600606,21.985882
12410,1920,3.361459,8.2169,2.628834,1.840989,3.032077,0.742631,21.994705
12420,1872,3.811569,8.008605,2.389413,1.950505,3.19755,0.864937,21.997646
12430,1895,4.414908,7.996634,2.087744,2.072545,3.239917,0.941678,21.994705
12440,1717,5.058948,8.075643,1.716643,2.196983,3.11095,0.958732,21.991764
12450,1475,5.729325,8.015787,1.223437,2.280386,2.830364,0.899844,22.003529
12460,3408,6.174646,7.754819,0.665588,2.289979,2.477035,0.765547,21.953529
12470,4095,6.320693,7.371747,0.114922,2.224162,2.113047,0.599008,21.98
12480,4095,6.234501,6.955156,-0.356736,2.090931,1.783966,0.449789,21.98
12490,1039,5.999869,6.574478,-0.725443,1.899611,1.516438,0.344802,21.977058
12500,1479,5.793968,6.323087,-1.007959,1.6526,1.292609,0.29151,21.985882
12510,1735,5.590461,6.167464,-1.197101,1.351764,1.093562,0.26966,21.994705
12520,1808,5.425261,6.138733,-1.283292,1.007228,0.88359,0.249675,21.994705
12530,1444,5.243302,6.198588,-1.309628,0.629651,0.649902,0.21317,21.991764
12540,1502,4.999093,6.380548,-1.319205,0.268328,0.412217,0.159611,21.994705
12550,1497,4.594473,6.639122,-1.367089,-0.033308,0.184658,0.095394,21.994705
12560,1591,4.144363,7.058106,-1.477222,-0.256603,-0.014655,0.022916,21.985882
12570,1642,3.722984,7.455544,-1.51553,-0.431669,-0.148153,-0.051427,21.98
12580,1657,3.392584,7.716512,-1.388637,-0.598475,-0.190521,-0.104453,21.982941
12590,1666,3.167529,7.850587,-1.051055,-0.758352,-0.144423,-0.143623,21.977058
12600,1675,3.028665,7.958326,-0.553061,-0.875063,-0.037571,-0.176132,21.965294
12610,1714,2.983175,8.037335,0.043096,-0.931286,0.083936,-0.195051,21.968235
12620,1869,3.05979,8.185776,0.746991,-0.938481,0.164407,-0.175865,21.977058
12630,1981,3.289633,8.358158,1.374272,-0.869201,0.193452,-0.114845,21.982941
12640,1787,3.603274,8.566454,1.860295,-0.663492,0.193718,-0.025314,21.988823
12650,1812,3.952827,8.767567,2.078167,-0.311495,0.208374,0.081271,21.982941
12660,1763,4.22816,8.963891,2.056619,0.133764,0.249409,0.193452,21.991764
12670,1814,4.419696,9.083601,1.685518,0.582221,0.299504,0.285914,21.994705
12680,2015,4.589684,9.210494,1.084573,0.940613,0.33441,0.350132,21.997646
12690,2085,4.735731,9.267955,0.390255,1.150585,0.32615,0.384505,21.994705
12700,2157,4.833893,9.203311,-0.244209,1.162309,0.265397,0.37891,21.988823
12710,2197,4.891354,9.169792,-0.794875,1.001899,0.145489,0.34427,21.982941
12720,2087,5.015852,9.059659,-1.161188,0.807381,-0.016521,0.314692,21.991764
12730,2057,5.243302,8.822633,-1.407791,0.70053,-0.174,0.320821,21.982941
12740,2028,5.549759,8.554482,-1.649605,0.654432,-0.289112,0.337342,21.98
12750,1904,5.726931,8.532935,-2.044648,0.576625,-0.353063,0.325351,21.982941
12760,1810,5.712565,8.942344,-2.63841,0.373314,-0.37891,0.276055,21.977058
12770,1733,5.612009,9.725247,-3.136404,0.012257,-0.392499,0.203577,21.985882
12780,1711,5.638345,10.682928,-3.351882,-0.422343,-0.396496,0.174,21.991764
12790,1652,5.784391,11.370064,-2.99754,-0.81804,-0.379975,0.22596,21.988823
12800,1641,6.023811,11.477803,-2.161964,-1.094095,-0.349066,0.314959,21.988823
12810,1687,6.224925,11.027693,-0.893037,-1.211072,-0.314959,0.375979,21.991764
12820,1725,6.356606,10.383653,0.457293,-1.16604,-0.29977,0.383706,22.000587
12830,1699,6.318298,9.947908,1.422156,-1.001899,-0.330946,0.346668,22.000587
12840,1773,6.129156,9.722853,1.819593,-0.748227,-0.381841,0.290711,22.000587
12850,1741,5.705383,9.543288,1.628057,-0.427406,-0.389568,0.255271,21.988823
12860,1765,5.212177,9.31105,1.089362,-0.094861,-0.306165,0.280851,21.997646
12870,1815,4.898537,8.829816,0.608127,0.182527,-0.125504,0.376511,21.997646
12880,1809,4.8722,8.204929,0.35913,0.375179,0.105786,0.512674,21.991764
12890,1779,5.118803,7.424419,0.409408,0.490557,0.346401,0.644306,21.985882
12900,1787,5.432444,6.64391,0.497994,0.573694,0.566233,0.733838,21.982941
12910,1797,5.71496,6.035782,0.68953,0.641908,0.740233,0.768744,21.968235
12920,1763,6.042965,5.585672,0.811634,0.688539,0.847084,0.755954,21.988823
12930,1798,6.411672,5.32231,0.859518,0.692003,0.910769,0.694934,21.985882
12940,1786,6.756437,5.262455,0.732626,0.63045,0.95207,0.603005,21.997646
12950,1812,7.07726,5.398925,0.545878,0.507878,0.974187,0.506012,21.997646
12960,1814,7.357382,5.71496,0.296881,0.348,0.968591,0.414616,21.982941
12970,1805,7.630321,6.16507,-0.021548,0.172934,0.924092,0.340806,21.997646
12980,1835,7.862558,6.605602,-0.318429,-0.001332,0.84362,0.282717,21.985882
12990,1767,8.051701,6.943185,-0.538695,-0.177464,0.734904,0.231822,22.00647
13000,1817,8.121132,7.096414,-0.579397,-0.375979,0.611531,0.177464,22.000587
13010,1856,8.00621,7.034164,-0.407014,-0.610466,0.480432,0.115911,21.994705
13020,1941,7.773973,6.852205,-0.040701,-0.871599,0.350398,0.038104,22.012352
13030,1995,7.443573,6.679823,0.414197,-1.11861,0.214236,-0.045299,22.009411
13040,2083,7.156269,6.619968,0.799663,-1.325384,0.0874,-0.125504,22.012352
13050,2080,6.979098,6.667852,1.134852,-1.473005,-0.00453,-0.194518,21.997646
13060,2064,6.936002,6.816292,1.436521,-1.526297,-0.024781,-0.252606,21.997646
13070,1994,6.933608,7.079654,1.723825,-1.477534,0.017587,-0.302701,21.994705
13080,1805,6.931214,7.400477,2.06859,-1.323253,0.089531,-0.329881,22.003529
13090,1766,6.890512,7.673417,2.343924,-1.077041,0.162276,-0.329614,21.988823
13100,1715,6.789956,7.841011,2.592921,-0.767678,0.22143,-0.31256,21.994705
13110,1681,6.703765,7.817069,2.762909,-0.440995,0.266729,-0.285914,21.991764
13120,1744,6.591237,7.656657,2.856283,-0.130034,0.30883,-0.264864,22.009411
13130,1733,6.440403,7.477092,2.738967,0.159611,0.368251,-0.252873,22.009411
13140,1792,6.282385,7.354988,2.466028,0.414349,0.448456,-0.239017,22.012352
13150,1806,6.189012,7.252037,2.135628,0.621657,0.550511,-0.207574,21.997646
13160,1848,6.153099,7.163452,1.798046,0.771142,0.666156,-0.158545,22.009411
13170,1852,6.229713,7.084443,1.522712,0.854279,0.770343,-0.096459,21.991764
13180,1495,6.301539,7.017405,1.347936,0.87,0.833495,-0.043966,21.994705
13190,2452,6.447585,6.938396,1.223437,0.834827,0.842021,-0.011991,21.997646
13200,4095,6.636727,6.840234,1.204283,0.775939,0.813776,-0.001865,21.991764
13210,4095,6.859388,6.737284,1.201889,0.718649,0.767945,-0.010392,22.00647
13220,2237,7.117962,6.696582,1.302446,0.664025,0.715185,-0.035173,22.003529
13230,1417,7.376535,6.775591,1.441309,0.597142,0.645639,-0.070613,22.000587
13240,1871,7.532158,6.959944,1.56102,0.519868,0.540119,-0.116178,21.991764
13250,1868,7.501034,7.170634,1.575385,0.453519,0.398628,-0.164674,21.985882
13260,1843,7.244854,7.405266,1.398214,0.408753,0.251274,-0.211571,21.985882
13270,1875,6.859388,7.637504,1.015141,0.380508,0.139093,-0.259002,22.00647
13280,1895,6.370971,7.972692,0.579397,0.340539,0.107118,-0.297372,22.00647
13290,1865,5.8634,8.293514,0.301669,0.266995,0.164674,-0.308564,22.00647
13300,1891,5.499481,8.588001,0.349553,0.153216,0.274456,-0.275522,22.009411
13310,1935,5.312734,8.750807,0.667982,0.034374,0.39623,-0.200913,21.991764
13320,1930,5.288792,8.798691,1.113304,-0.02185,0.496153,-0.114845,22.003529
13330,2030,5.329493,8.765172,1.537078,0.018652,0.554775,-0.058888,22.00647
13340,2032,5.379771,8.690952,1.896208,0.148153,0.572894,-0.039703,21.997646
13350,1954,5.406107,8.549694,2.123657,0.325884,0.564101,-0.038637,22.003529
13360,2000,5.372589,8.346188,2.193089,0.514006,0.545182,-0.0437,22.015295
13370,2117,5.295974,8.140285,2.011129,0.685608,0.530527,-0.039436,22.003529
13380,2093,5.24809,8.030152,1.661576,0.822303,0.529994,-0.022649,22.003529
13390,2047,5.245696,7.989451,1.18513,0.921427,0.542518,0.009593,22.015295
13400,2126,5.33907,7.943961,0.814029,0.986977,0.559305,0.055424,22.009411
13410,2166,5.501875,7.896077,0.502782,1.012025,0.562236,0.099124,22.018236
13420,2206,5.616797,7.833828,0.203507,0.986711,0.539587,0.128435,22.012352
13430,2321,5.650316,7.757214,0.007183,0.907838,0.485228,0.140692,22.021177
13440,2401,5.597643,7.711724,-0.225055,0.771942,0.392766,0.128168,22.015295
13450,2320,5.444415,7.750031,-0.579397,0.587816,0.276055,0.086867,22.021177
13460,2324,5.257667,7.953538,-0.955287,0.390368,0.174266,0.029844,22.018236
13470,2285,5.032612,8.133103,-1.292869,0.229957,0.138827,-0.009593,22.009411
13480,2114,4.824317,8.283937,-1.374272,0.103654,0.187057,-0.017054,22.009411
13490,2021,4.58729,8.37013,-1.247379,-0.005596,0.273923,-0.010658,22.009411
13500,1872,4.285621,8.415619,-0.931344,-0.092995,0.340006,-0.006662,22.012352
13510,1776,4.010288,8.485051,-0.488417,-0.167072,0.358925,0.005596,22.021177
13520,1779,3.74932,8.628703,0.033519,-0.236885,0.328282,0.037305,22.003529
13530,1772,3.519476,8.868123,0.45011,-0.289378,0.262466,0.085534,22.015295
13540,1765,3.359065,9.141062,0.684742,-0.303234,0.204377,0.131632,22.00647
13550,1643,3.32794,9.457097,0.691924,-0.265663,0.2169,0.155081,21.994705
13560,1771,3.414132,9.698911,0.720655,-0.193718,0.348266,0.140159,21.997646
13570,1660,3.53863,9.682152,1.010353,-0.096992,0.57849,0.082603,22.00647
13580,1572,3.536236,9.548077,1.565808,0.03091,0.81804,0.010126,22.00647
13590,1744,3.49314,9.375694,2.099715,0.169737,0.974187,-0.031443,22.02706
13600,1718,3.483563,9.28232,2.389413,0.331479,1.022949,-0.016521,22.009411
13610,1661,3.588908,9.277532,2.375048,0.511075,1.010959,0.036239,22.00647
13620,1673,3.828329,9.275137,2.092532,0.683743,1.005363,0.088199,22.003529
13630,1655,4.161122,9.239224,1.742979,0.847084,1.015222,0.136695,22.015295
13640,1648,4.551377,9.131485,1.383849,0.989109,1.03041,0.171335,22.018236
13650,1717,4.821922,8.908825,0.984017,1.093029,1.033608,0.181727,22.035883
13660,1749,5.032612,8.688558,0.562637,1.149519,1.008294,0.172934,22.02706
13670,1683,5.149928,8.470686,0.117316,1.138328,0.95287,0.14842,22.00647
13680,1670,5.178658,8.252813,-0.287304,1.041868,0.875596,0.115112,22.003529
13690,1737,5.147533,8.104373,-0.565032,0.86547,0.776205,0.083403,22.003529
13700,1753,5.149928,8.020576,-0.696713,0.63125,0.663225,0.057023,22.009411
13710,1808,5.169082,8.039729,-0.739808,0.377844,0.541185,0.031176,22.024118
13720,1775,5.161899,8.195353,-0.596156,0.145755,0.42634,0.003198,22.012352
13730,1789,5.142745,8.506598,-0.306458,-0.026913,0.325617,-0.021317,22.024118
13740,1802,5.109226,8.856153,-0.02873,-0.119908,0.243813,-0.044499,22.015295
13750,1859,4.972757,9.222465,0.167594,-0.129501,0.188922,-0.065816,22.000587
13760,1854,4.79798,9.476251,0.335188,-0.057556,0.162542,-0.082337,22.000587
13770,1846,4.52983,9.631873,0.462081,0.071412,0.162809,-0.087933,22.00647
13780,1929,4.283227,9.653421,0.557849,0.219565,0.176132,-0.077274,22.018236
13790,2042,4.086902,9.56723,0.56982,0.363188,0.203844,-0.053559,22.024118
13800,2064,3.916914,9.49301,0.418985,0.486827,0.252873,-0.021583,22.015295
13810,2066,3.830723,9.435549,0.146046,0.598475,0.32615,0.011991,22.00647
13820,2000,3.813963,9.378088,-0.11971,0.70053,0.413816,0.041835,22.012352
13830,1824,3.89776,9.232041,-0.351948,0.776205,0.490824,0.063951,22.015295
13840,1726,4.01747,8.983045,-0.521936,0.813776,0.540652,0.070613,22.015295
13850,1726,4.118027,8.695741,-0.610521,0.811911,0.558505,0.06102,22.012352
13860,1709,4.232949,8.432379,-0.679953,0.774074,0.54385,0.037838,22.02706
13870,1708,4.311957,8.293514,-0.811634,0.706925,0.506012,0.006395,21.997646
13880,1687,4.395754,8.224083,-0.950498,0.623522,0.456184,-0.021317,22.009411
13890,1649,4.481946,8.23366,-1.074997,0.536655,0.401293,-0.03917,22.021177
13900,1691,4.577713,8.305486,-1.225831,0.455917,0.346401,-0.049029,22.015295
13910,1693,4.699818,8.360553,-1.321599,0.389568,0.289645,-0.062352,22.015295
13920,1663,4.783615,8.437167,-1.42455,0.337342,0.232622,-0.085002,22.024118
13930,1285,4.817134,8.482656,-1.472434,0.286447,0.170802,-0.106851,22.02706
13940,1999,4.759673,8.513782,-1.491588,0.217966,0.110315,-0.119642,22.018236
13950,4095,4.692636,8.540117,-1.474828,0.130833,0.057822,-0.120974,22.021177
13960,4095,4.63278,8.599973,-1.414973,0.027979,0.020518,-0.112447,22.015295
13970,2352,4.613626,8.700529,-1.300052,-0.086867,-0.004796,-0.098591,22.024118
13980,1131,4.692636,8.781932,-1.127669,-0.177997,-0.017853,-0.083669,22.003529
13990,1739,4.711789,8.875306,-1.039083,-0.208374,-0.022916,-0.074876,22.000587
14000,1714,4.663905,8.872911,-0.873884,-0.193718,-0.025314,-0.079139,22.003529
14010,1675,4.520253,8.722076,-0.677559,-0.171069,-0.032775,-0.088732,22.02706
14020,1719,4.333505,8.542512,-0.514753,-0.168937,-0.051427,-0.09193,22.018236
14030,1742,4.161122,8.437167,-0.37589,-0.185458,-0.072744,-0.085534,22.02706
14040,1782,4.122815,8.389283,-0.304064,-0.196116,-0.088732,-0.067681,22.00647
14050,1826,4.173094,8.456321,-0.296881,-0.170802,-0.089798,-0.027446,22.009411
14060,1872,4.326323,8.516175,-0.318429,-0.108184,-0.075675,0.028511,22.012352
14070,1844,4.565742,8.556877,-0.363919,-0.026113,-0.057023,0.082337,22.018236
14080,1888,4.793192,8.453926,-0.354342,0.045565,-0.053559,0.119908,22.024118
14090,1917,4.960786,8.343793,-0.35913,0.08287,-0.081005,0.13856,22.009411
14100,1943,5.046977,8.185776,-0.368707,0.076208,-0.146554,0.145489,22.012352
14110,1957,5.061342,8.09719,-0.428562,0.037305,-0.240882,0.154548,22.02706
14120,1980,5.044583,8.078036,-0.545878,-0.039703,-0.336542,0.175332,22.030001
14130,2085,4.996699,8.123527,-0.799663,-0.153482,-0.420744,0.182527,22.015295
14140,2070,4.817134,8.180987,-1.079785,-0.274989,-0.477767,0.152417,22.030001
14150,2131,4.517859,8.281544,-1.249773,-0.373047,-0.498018,0.091663,22.015295
14160,2153,4.180276,8.449138,-1.328782,-0.454585,-0.469773,0.029044,22.012352
14170,2230,3.907337,8.633492,-1.273715,-0.549179,-0.398894,-0.005862,22.018236
14180,2269,3.763685,8.693346,-1.041478,-0.662692,-0.287513,-0.006662,22.012352
14190,2312,3.804387,8.734048,-0.603339,-0.751957,-0.162542,0.006395,22.015295
14200,2304,3.969586,8.798691,-0.040701,-0.777538,-0.056757,0.018919,22.021177
14210,2271,4.192247,8.899248,0.52433,-0.72691,0.006662,0.028245,22.024118
14220,2239,4.469975,9.040505,0.967257,-0.599274,0.028778,0.032242,22.038824
14230,2096,4.72376,9.165004,1.221043,-0.401825,0.03011,0.039436,22.02706
14240,1952,4.960786,9.181764,1.25935,-0.155881,0.032242,0.048763,22.015295
14250,1856,5.073313,9.0429,1.079785,0.101522,0.045299,0.058622,22.021177
14260,1779,5.164293,8.822633,0.746991,0.322953,0.070613,0.077008,22.02706
14270,1717,5.255273,8.595184,0.308852,0.478567,0.110848,0.105786,22.021177
14280,1686,5.425261,8.391677,-0.102951,0.5649,0.158279,0.13936,22.018236
14290,1681,5.626374,8.23366,-0.40462,0.582753,0.197182,0.17027,22.030001
14300,1675,5.877765,8.051701,-0.545878,0.546248,0.208107,0.19585,22.024118
14310,1703,6.16507,7.929596,-0.509965,0.472971,0.170802,0.214769,22.032942
14320,1710,6.382942,7.776367,-0.4956,0.386371,0.077274,0.216101,22.024118
14330,1722,6.490681,7.699753,-0.596156,0.301636,-0.06102,0.195051,22.02706
14340,1759,6.483498,7.70933,-0.842759,0.207041,-0.211838,0.157479,22.035883
14350,1745,6.356606,7.752425,-1.146823,0.101789,-0.33894,0.116444,22.015295
14360,1797,6.112397,7.793127,-1.371878,-0.017587,-0.431936,0.077008,22.012352
14370,1810,5.820304,7.821857,-1.49877,-0.14309,-0.489225,0.0429,22.015295
14380,1827,5.56173,7.855376,-1.450886,-0.255271,-0.509743,0.024248,22.018236
14390,1835,5.374983,7.898471,-1.35033,-0.334943,-0.496953,0.015455,22.003529
14400,1839,5.276821,7.987057,-1.201889,-0.37438,-0.451387,0.009593,22.009411
14410,1844,5.159505,8.145074,-1.096544,-0.376245,-0.385571,0.001332,22.02706
14420,1845,4.999093,8.327033,-1.043872,-0.338674,-0.323485,-0.006662,22.047647
14430,1863,4.833893,8.47308,-1.043872,-0.274456,-0.276588,-0.011458,22.02706
14440,1870,4.680665,8.535329,-1.077391,-0.206775,-0.234221,-0.012257,22.018236
14450,1868,4.584896,8.487445,-1.122881,-0.151884,-0.178263,-0.010392,22.02706
14460,1874,4.551377,8.394072,-1.161188,-0.109783,-0.092995,0.000266,22.041765
14470,1901,4.592079,8.310274,-1.134852,-0.07834,0.001865,0.014655,22.032942
14480,1921,4.747702,8.214506,-1.072602,-0.047164,0.10392,0.031176,22.024118
14490,2002,5.001487,8.209718,-0.967257,-0.011724,0.185191,0.047697,22.024118
14500,2041,5.284003,8.185776,-0.857124,0.034374,0.228358,0.06555,22.041765
14510,2096,5.547365,8.169016,-0.828394,0.094861,0.235819,0.080205,22.035883
14520,2156,5.765238,8.130709,-0.823605,0.158012,0.216101,0.0866,22.030001
14530,2161,5.947197,8.082825,-0.821211,0.212371,0.177997,0.086867,22.038824
14540,2055,6.050148,8.025364,-0.861913,0.2606,0.135363,0.098325,22.024118
14550,1875,6.105214,8.037335,-0.940921,0.305366,0.094061,0.125237,22.02706
14560,1815,6.181829,8.082825,-1.09415,0.345335,0.056224,0.162542,22.021177
14570,1806,6.229713,8.123527,-1.175553,0.371982,0.016787,0.201446,22.032942
14580,1839,6.26802,8.130709,-1.283292,0.378377,-0.026113,0.237951,22.021177
14590,1850,6.301539,8.09719,-1.388637,0.366919,-0.068481,0.263531,22.041765
14600,1888,6.265626,8.003817,-1.51553,0.357326,-0.096726,0.275789,22.038824
