time_ms, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp_C
19067,2007,-0.0862,8.2241,0.0814,-0.1785,0.1636,0.0895,26.33
19077,1983,0.146,8.1786,0.2011,-0.1593,0.1737,0.0978,26.32
19087,2015,0.4046,8.2887,0.4956,-0.1092,0.1665,0.1015,26.32
19097,1999,0.6153,8.4803,0.8523,-0.0408,0.1447,0.1021,26.32
19107,2071,0.6249,8.7053,1.2091,0.0221,0.1124,0.1053,26.33
19117,1994,0.5578,8.9064,1.4389,0.0863,0.1005,0.1138,26.33
19127,1971,0.5722,9.0142,1.3838,0.1452,0.1282,0.1378,26.33
19137,1974,0.7159,9.1051,1.0989,0.1833,0.1913,0.1788,26.34
19147,2039,0.8092,9.2656,0.8068,0.1836,0.2595,0.2156,26.33
19157,1979,0.8356,9.5672,0.6967,0.1322,0.2974,0.2369,26.32
19167,2033,0.8643,10.0173,0.7661,0.0765,0.3003,0.2478,26.31
19177,1971,0.8021,10.5034,0.8667,0.0418,0.3062,0.235,26.32
19187,1994,0.7661,11.0253,0.9002,0.037,0.3373,0.2036,26.32
19197,2109,0.8236,11.4778,0.8906,0.0714,0.3677,0.1828,26.32
19207,2243,0.8619,11.6837,0.7661,0.1183,0.3984,0.1729,26.31
19217,2246,0.8811,11.6693,0.7829,0.1695,0.4394,0.1727,26.32
19227,2261,0.8787,11.406,0.8811,0.2249,0.4882,0.1948,26.33
19237,2239,0.996,10.9774,0.9242,0.2987,0.5692,0.234,26.31
19247,2064,1.3408,10.4004,0.9098,0.3608,0.6675,0.2582,26.32
19257,1965,1.8651,9.8282,0.8428,0.4064,0.7541,0.2619,26.33
19267,1933,2.3942,9.4403,0.8811,0.4322,0.805,0.2518,26.32
19277,1845,2.9137,9.3422,1.2522,0.4461,0.7581,0.243,26.33
19287,1933,3.3974,9.3685,2.0686,0.4343,0.5428,0.2321,26.34
19297,1898,3.1149,9.7205,2.7821,0.4325,0.202,0.223,26.32
19307,1937,2.5738,10.0628,3.1316,0.4495,0.0037,0.2382,26.32
19317,1947,2.0518,10.4267,3.4931,0.4509,-0.0794,0.2678,26.33
19327,1915,1.4365,10.805,3.814,0.3901,-0.1258,0.2814,26.32
19337,1917,0.7997,11.0995,3.9097,0.2414,-0.1727,0.271,26.33
19347,1584,0.2011,11.2911,4.0582,0.0226,-0.2278,0.2395,26.33
19351,1531,-0.0551,11.2982,4.118,-0.0698,-0.2497,0.2241,26.33
19361,2903,-0.4597,11.0277,4.0175,-0.283,-0.2521,0.1514,26.33
19371,4095,-0.5746,10.4411,3.8954,-0.4261,-0.1825,0.0203,26.32
19381,4095,-0.5148,9.6845,3.6248,-0.4421,-0.0951,-0.1258,26.33
19391,2366,-0.3831,8.8107,3.0358,-0.3131,-0.0197,-0.2382,26.33
19401,1563,-0.1077,7.7572,2.0327,-0.06,0.0573,-0.32,26.33
19411,2029,0.4573,6.5098,0.9505,0.2419,0.1524,-0.3643,26.33
19421,1958,1.008,5.2553,0.2538,0.4924,0.1852,-0.3858,26.34
19431,1929,1.664,4.2569,0.2945,0.6083,0.0762,-0.3325,26.32
19441,1916,2.3391,3.7397,0.8092,0.5031,-0.182,-0.2268,26.34
19451,1990,2.3032,4.2282,1.6017,0.1737,-0.4607,-0.0717,26.34
19461,2031,1.6927,5.4229,2.3463,-0.2268,-0.514,0.0506,26.35
19471,1973,1.0127,7.0797,3.0813,-0.6187,-0.4128,0.1178,26.34
19481,2019,0.2825,9.1626,3.632,-0.9089,-0.251,0.1804,26.33
19491,2037,-0.4334,11.5185,3.9049,-1.0128,-0.0719,0.2174,26.33
19501,2029,-0.984,13.6661,3.893,-0.9457,0.1095,0.2433,26.34
19511,2067,-1.2522,14.9398,3.8978,-0.8103,0.2345,0.2316,26.35
19521,2112,-1.3934,15.2774,3.7278,-0.6238,0.3384,0.1828,26.34
19531,2176,-1.2546,14.5496,3.5482,-0.3989,0.5025,0.1218,26.33
19541,2150,-0.905,13.283,3.1125,-0.1215,0.7647,0.0674,26.34
19551,2170,-0.2801,11.7029,2.6097,0.1764,1.0629,0.0107,26.34
19561,2254,0.5842,9.8904,2.0327,0.3837,1.2761,-0.0408,26.34
19571,2194,1.5395,8.2887,1.5275,0.4455,1.3366,-0.0687,26.35
19581,2364,2.5259,7.0725,1.0223,0.3794,1.2215,-0.0416,26.33
19591,2304,3.0526,6.4332,0.5315,0.1657,0.9838,-0.0048,26.33
19601,2210,3.45,6.3638,0.8284,-0.0986,0.7647,0.0405,26.34
19611,2367,3.1532,6.9863,1.1109,-0.3,0.5953,0.0823,26.33
19621,2323,2.411,7.6016,1.2594,-0.4311,0.5838,0.149,26.32
19631,2350,1.8818,8.0565,1.6137,-0.4791,0.659,0.2084,26.32
19641,2261,1.7526,8.3677,2.0566,-0.4522,0.728,0.2385,26.32
19651,2327,1.3288,8.7676,2.1955,-0.389,0.7386,0.2585,26.32
19661,2111,0.9002,9.1459,2.0949,-0.2582,0.8319,0.2753,26.33
19671,2064,0.7518,9.153,2.1476,-0.0997,0.9707,0.2777,26.33
19681,1911,0.6919,9.0333,2.1883,0.0314,1.0682,0.2579,26.31
19691,2042,0.0239,8.7676,2.0853,0.1037,1.1106,0.2649,26.32
19701,1975,-0.3136,8.4467,1.9058,0.1332,1.2497,0.2574,26.33
19711,1942,-0.1269,8.2121,1.9393,0.1572,1.4679,0.2665,26.32
19721,2046,0.565,8.0014,2.2338,0.1759,1.5937,0.2787,26.32
19731,2034,1.4916,7.8578,2.332,0.1529,1.6507,0.2697,26.33
19741,2071,2.4636,7.8075,2.4397,0.0711,1.6571,0.2454,26.33
19745,2037,2.8563,7.8554,2.4948,0.0317,1.635,0.235,26.32
19755,2082,3.3734,8.0565,2.6264,-0.0557,1.5151,0.2249,26.32
19765,2128,3.2609,8.2384,2.5115,-0.0986,1.3768,0.2233,26.33
19775,2112,2.8491,8.4036,2.2625,-0.0871,1.3158,0.2305,26.33
19785,2297,2.3607,8.4922,2.1261,-0.0488,1.3089,0.2441,26.32
19795,2153,1.9944,8.5545,2.0399,-0.0213,1.3299,0.2723,26.33
19805,2308,1.8316,8.6,1.8435,-0.0346,1.339,0.3155,26.34
19815,2245,1.4988,8.758,1.6448,-0.1252,1.3504,0.3589,26.32
19825,2202,1.166,9.1147,1.6903,-0.2635,1.3771,0.3797,26.33
19835,2186,0.5363,9.6414,2.0925,-0.3664,1.424,0.392,26.34
19845,2442,-0.0287,10.0963,2.6719,-0.3339,1.5306,0.4058,26.32
19855,2368,-0.1891,10.1155,2.7581,-0.1799,1.6803,0.4231,26.33
19865,2367,-0.0575,9.7564,2.7821,-0.0003,1.8317,0.4626,26.33
19875,2512,0.2705,9.4451,2.7102,0.1098,1.9284,0.522,26.32
19885,2411,0.6033,9.177,2.7102,0.1021,1.9894,0.5769,26.31
19895,2432,0.8811,9.2033,3.0957,0.0016,2.0145,0.6115,26.33
19905,2587,1.5993,9.4643,3.3998,-0.1316,1.9886,0.64,26.33
19915,2621,2.5881,9.5002,3.0454,-0.2771,1.8879,0.664,26.32
19925,2799,2.897,9.5768,2.4349,-0.4287,1.7525,0.6195,26.32
19935,2886,2.2338,9.9599,2.1261,-0.5734,1.6489,0.5161,26.32
19945,2802,1.1229,10.1825,2.1165,-0.6749,1.6276,0.4221,26.33
19955,2768,0.6656,10.094,2.3703,-0.6893,1.6731,0.3371,26.31
19965,2559,0.6847,9.7157,2.4972,-0.6582,1.6803,0.2825,26.33
19975,2471,0.577,9.1866,2.3487,-0.6115,1.6752,0.2822,26.32
19985,2414,0.5938,8.6072,2.2482,-0.5668,1.6816,0.3155,26.34
19995,2559,0.7853,8.0924,2.3942,-0.5305,1.6734,0.3808,26.34
20005,2455,1.2139,7.6567,2.4469,-0.5127,1.6161,0.4519,26.35
20015,2291,1.9201,7.3095,2.2721,-0.5252,1.5042,0.5164,26.34
20025,2226,2.6456,7.1156,2.1189,-0.551,1.3704,0.5886,26.32
20035,2323,3.2034,7.1084,2.0423,-0.5857,1.2084,0.6662,26.33
20045,2223,3.0742,7.1754,2.1644,-0.6456,0.9662,0.7509,26.32
20055,1985,2.162,7.4029,2.6145,-0.7186,0.6779,0.8199,26.32
20065,1635,1.2067,7.7883,2.9137,-0.7879,0.3877,0.8593,26.35
20075,2917,0.5004,7.9511,2.5642,-0.9513,0.1108,0.8489,26.34
20085,4095,-0.3687,8.1427,2.8084,-1.1727,-0.0352,0.8138,26.34
20095,4095,-1.3982,8.4611,3.5458,-1.3294,-0.0858,0.728,26.34
20105,2384,-2.5043,9.0429,4.4101,-1.3462,-0.0501,0.6243,26.34
20115,1498,-3.1005,9.3757,4.9177,-1.181,0.0938,0.5396,26.34
20125,1775,-4.1156,9.8713,5.3702,-1.0746,0.3179,0.2691,26.34
20135,1756,-4.6974,10.4291,5.703,-0.8575,0.7861,0.097,26.35
20139,1733,-4.4772,10.4746,5.545,-0.7101,1.0424,0.081,26.34
20149,1792,-3.0263,10.2879,5.2984,-0.3134,1.6579,0.1215,26.34
20159,1729,-1.6951,10.0341,5.2577,0.0282,1.9476,0.2036,26.36
20169,1753,-0.5986,9.7755,5.0302,0.2356,1.9191,0.3251,26.34
20179,1749,0.2203,9.3829,4.5993,0.2763,1.704,0.4535,26.33
20189,1808,0.7446,8.9495,4.0414,0.1583,1.4711,0.5465,26.33
20199,1808,0.9266,8.5569,3.5769,-0.029,1.3528,0.574,26.34
20209,1821,0.9936,8.4683,3.3806,-0.2097,1.3275,0.5489,26.33
20219,1854,1.0032,8.5018,3.7852,-0.3251,1.3283,0.485,26.32
20229,1857,0.5195,8.8178,4.1013,-0.3024,1.3163,0.4242,26.34
20239,1894,0.0646,9.1291,4.1946,-0.1964,1.3142,0.3909,26.34
20249,1906,-0.1604,9.2584,4.1611,-0.0922,1.2585,0.4066,26.34
20259,1951,-0.1772,9.4499,4.2258,0.0141,1.1133,0.4692,26.33
20269,1923,-0.1197,9.4882,4.2353,0.1348,0.9414,0.5564,26.32
20279,1968,0.2418,9.4308,4.7238,0.3262,0.7847,0.5934,26.34
20289,1997,0.4549,9.426,5.1475,0.5985,0.647,0.5606,26.33
20299,2023,0.1173,9.5217,4.8961,0.922,0.7618,0.5148,26.32
20309,1974,-0.1293,9.4667,4.0486,1.2343,1.1181,0.4652,26.33
20319,1955,-0.486,8.3438,2.2098,1.2316,1.6499,0.4482,26.34
20329,2005,-0.4142,7.6782,2.1572,1.1743,2.3294,0.3078,26.35
20339,1983,0.0383,7.3071,1.7358,1.0349,2.5724,0.2507,26.34
20349,1965,0.4238,7.2472,0.9433,0.7155,2.4232,0.3467,26.34
20359,1918,0.8691,7.6662,0.6321,0.3549,2.1586,0.4301,26.34
20369,1775,1.0534,8.1355,0.6823,-0.0184,1.8119,0.5121,26.35
20379,1703,1.1803,8.3199,1.5921,-0.3299,1.5282,0.5516,26.35
20389,1577,1.0894,8.509,2.6767,-0.5798,1.2247,0.5132,26.35
20399,1520,1.0199,8.3797,3.5985,-0.8159,0.9105,0.473,26.34
20409,1502,0.8835,8.521,4.5442,-0.9931,0.5124,0.4101,26.34
20419,1422,0.3112,8.521,4.9632,-1.0344,0.1743,0.381,26.35
20429,1430,-0.5076,8.746,5.1691,-0.9814,0.0088,0.409,26.34
20439,1481,-1.2282,9.4739,5.2696,-0.7139,-0.0264,0.5132,26.32
20449,1533,-1.7454,9.7205,5.0685,-0.3363,0.1711,0.5854,26.34
20459,1519,-2.0925,9.651,4.5945,0.0765,0.6163,0.5947,26.35
20469,1497,-1.9968,9.4954,4.0534,0.3773,1.084,0.5356,26.33
20479,1518,-1.4246,9.1075,3.5362,0.53,1.3917,0.4533,26.34
20489,1570,-0.6608,8.6957,3.1556,0.5742,1.4562,0.3712,26.34
20499,1535,-0.1053,8.3055,2.9257,0.5396,1.3592,0.2982,26.34
20509,1600,0.249,8.1762,2.9521,0.4602,1.1906,0.2454,26.34
20519,1500,0.2466,8.2073,3.201,0.3627,0.9918,0.231,26.36
20529,1552,-0.0431,8.2241,3.3782,0.2891,0.8516,0.2691,26.35
20533,1609,-0.2251,8.26,3.4285,0.2771,0.8244,0.2939,26.36
20543,1645,-0.7015,8.3773,3.4764,0.2806,0.858,0.3669,26.35
20553,1593,-1.1636,8.6407,3.5985,0.3035,1.0267,0.4378,26.34
20563,1649,-1.2689,8.7915,3.9289,0.3323,1.2127,0.4863,26.34
20573,1637,-1.2809,8.6862,4.1348,0.3379,1.2801,0.5164,26.35
20583,1586,-1.3216,8.4348,4.1875,0.3118,1.2857,0.5396,26.33
20593,1568,-1.336,8.351,4.2497,0.2883,1.2812,0.5516,26.34
20603,1647,-1.2282,8.327,4.3024,0.2769,1.2564,0.5425,26.34
20613,1613,-1.1636,8.4898,4.1515,0.2753,1.2167,0.5215,26.34
20623,1777,-1.0822,8.6766,3.9887,0.2907,1.1972,0.4954,26.34
20633,1882,-1.1157,9.0046,3.6081,0.32,1.2209,0.4882,26.34
20643,1904,-1.0056,9.153,3.2729,0.3597,1.3251,0.482,26.34
20653,1872,-0.8475,9.098,3.0119,0.3698,1.4533,0.473,26.34
20663,1904,-0.5986,9.0022,2.9544,0.3667,1.5505,0.4583,26.35
20673,1715,-0.328,8.8729,2.9449,0.3528,1.5737,0.4509,26.34
20683,1623,-0.1101,8.8394,2.9185,0.3557,1.5324,0.4543,26.34
20693,1521,0.0359,8.8226,2.9497,0.3866,1.4458,0.4706,26.34
20703,1495,0.1101,8.7795,2.8778,0.4258,1.3416,0.5025,26.35
20713,1570,0.0718,8.758,2.8802,0.4596,1.2348,0.5417,26.35
20723,1606,0.0048,8.7508,3.0478,0.5113,1.162,0.5798,26.35
20733,1535,-0.0455,8.5808,3.2298,0.5545,1.1381,0.6091,26.34
20743,1607,-0.2131,8.4635,3.2585,0.5367,1.1274,0.6414,26.33
20753,1629,-0.2873,8.2672,3.3399,0.4533,1.0984,0.6534,26.34
20763,1619,-0.4693,8.2384,3.225,0.3693,1.1002,0.6289,26.35
20773,1232,-0.3065,8.1714,3.1053,0.2843,1.1365,0.5769,26.36
20783,1608,-0.4118,8.0852,2.8491,0.1897,1.1306,0.5177,26.35
20793,4095,-0.6752,8.0996,2.3415,0.0965,1.0293,0.465,26.35
20803,4095,-0.3304,8.0972,1.8723,0.0352,0.9689,0.4085,26.34
20813,3365,0.2873,8.2911,1.8603,0.036,1.0064,0.3192,26.35
20823,1007,1.3838,8.0086,1.9058,0.2185,1.0669,0.4274,26.34
20833,1658,1.6113,8.1977,2.4469,0.2353,0.8569,0.4626,26.34
20843,1653,1.1827,8.6838,3.0095,0.2105,0.5388,0.5127,26.34
20853,1640,0.1748,9.3613,3.158,0.1687,0.3269,0.5644,26.34
20863,1626,-0.7302,9.7636,2.8515,0.1335,0.3805,0.6129,26.34
20873,1716,-1.5036,9.9407,2.2649,0.0213,0.639,0.551,26.33
20883,1695,-1.4509,10.0317,1.8962,-0.0895,0.9934,0.4517,26.33
20893,1680,-1.2713,9.9982,2.1763,-0.2313,1.2135,0.3325,26.34
20903,1723,-1.063,9.8785,2.8874,-0.3248,1.2364,0.2249,26.33
20913,1774,-0.5794,9.6582,3.3878,-0.2068,1.1548,0.2113,26.34
20923,1776,-0.4334,9.3829,3.4453,0.0083,0.9587,0.2409,26.35
20927,1831,-0.431,9.1746,3.3639,0.0882,0.8636,0.2766,26.34
20937,1861,-0.4525,8.6167,2.9329,0.2108,0.6949,0.3136,26.34
20947,1855,-0.5363,8.4372,2.5929,0.2398,0.7701,0.3246,26.34
20957,1925,-0.0958,8.1642,2.2434,0.2904,1.0712,0.389,26.32
20967,1918,0.4812,8.0038,2.0063,0.2846,1.339,0.3896,26.34
20977,1941,1.0558,8.3845,2.1093,0.1308,1.4165,0.287,26.34
20987,2034,1.2043,9.0357,2.6049,-0.1021,1.3201,0.1335,26.35
20997,1991,0.6871,9.8402,3.3303,-0.2558,1.1141,0.1026,26.35
21007,2000,0.6225,10.1059,4.1348,-0.2609,0.9547,0.2529,26.36
21017,2105,0.5435,9.8689,4.8171,-0.0821,0.8372,0.4085,26.35
21027,2033,0.3759,9.2584,4.7908,0.1471,0.7722,0.6107,26.34
21037,2121,0.3496,8.4324,4.1827,0.3576,0.7994,0.7682,26.35
21047,2111,0.2921,7.6902,3.3734,0.5129,0.9465,0.7919,26.34
21057,2112,0.7135,7.1611,2.0901,0.526,1.2428,0.6249,26.35
21067,2177,1.0846,6.9767,1.3599,0.3501,1.5897,0.2723,26.34
21077,2099,1.2139,7.2089,1.4796,0.1921,1.8234,-0.0781,26.34
21087,1822,1.4054,7.4101,2.2027,0.2086,1.8586,-0.2494,26.34
21097,1776,1.822,7.6543,2.7725,0.3571,1.655,-0.291,26.34
21107,1733,1.8531,8.0565,3.043,0.4602,1.3019,-0.2081,26.35
21117,1662,1.6257,8.3629,2.7677,0.4887,0.9276,0.0301,26.34
21127,1639,1.4317,8.5569,1.9489,0.3888,0.6227,0.299,26.34
21137,1637,1.2546,8.8083,1.1779,0.1375,0.5345,0.5364,26.33
21147,1623,1.2234,9.1842,0.7661,-0.2038,0.6616,0.7597,26.34
21157,1635,1.4126,9.493,0.8811,-0.5572,0.895,0.8982,26.35
21167,1653,1.7238,9.8689,1.2258,-0.8412,1.1218,0.9646,26.35
21177,1654,2.1189,10.3142,2.0159,-1.0259,1.2612,0.939,26.34
21187,1728,2.6025,10.6183,2.7677,-1.0523,1.2716,0.8458,26.35
21197,1664,2.5762,10.726,3.2872,-0.8503,1.1469,0.7549,26.36
21207,1697,2.5211,10.5489,3.3639,-0.5561,0.9441,0.6547,26.35
21217,1741,2.3655,10.1011,3.4429,-0.2294,0.7328,0.5521,26.34
21227,1687,2.0423,9.5433,3.0239,0.0901,0.6014,0.477,26.33
21237,1712,1.6472,8.9304,2.5594,0.3144,0.5772,0.4511,26.34
21247,1661,1.5203,8.4443,1.8555,0.4088,0.6656,0.4525,26.35
21257,1712,1.1756,8.1499,1.3934,0.2785,0.8276,0.4775,26.35
21267,1680,0.9553,7.8865,1.4461,0.0549,0.9699,0.6001,26.34
21277,1667,1.7095,7.9895,1.7645,-0.2638,1.1498,0.6907,26.36
21287,1669,2.2338,8.3677,2.976,-0.667,1.3592,0.7173,26.34
21297,1708,2.6049,8.7005,3.9863,-0.9835,1.4583,0.7397,26.35
21307,1726,3.0287,9.1075,4.1946,-1.1255,1.4504,0.7173,26.36
21317,1668,3.2178,9.153,3.8762,-1.0405,1.3749,0.6662,26.33
21321,1664,3.134,9.0764,3.6871,-0.9507,1.335,0.6502,26.35
21331,1615,2.7797,8.6886,3.0981,-0.611,1.2057,0.6464,26.34
21341,1770,2.4828,8.2863,2.6121,-0.1847,1.0693,0.6291,26.34
21351,1826,2.0853,8.3055,2.0159,0.1527,0.9358,0.6131,26.33
21361,1936,1.9824,8.1594,1.4078,0.2515,0.8103,0.5809,26.34
21371,1904,1.8986,8.2935,1.142,0.1191,0.7722,0.5191,26.36
21381,1910,2.0446,8.2648,1.6328,-0.1732,0.7823,0.655,26.33
21391,1770,2.4325,8.0565,1.9321,-0.5668,0.7786,0.7743,26.34
21401,1579,2.4493,7.9847,2.0159,-1.0384,0.7173,0.8631,26.36
21411,1505,2.2027,7.8362,2.3296,-1.4344,0.5724,0.9819,26.36
21421,1529,2.0423,7.8482,2.4062,-1.6494,0.462,1.1141,26.36
21431,1505,1.8699,7.9559,2.5809,-1.7123,0.4474,1.2721,26.36
21441,1476,2.3296,8.0158,2.8754,-1.6643,0.5007,1.3491,26.35
21451,1505,2.9329,8.2863,3.6655,-1.5604,0.5849,1.2915,26.34
21461,1535,3.4213,8.6072,4.6519,-1.4589,0.6355,1.1266,26.34
21471,1530,3.2729,9.1913,5.0613,-1.3603,0.6512,0.8649,26.35
21481,1495,2.8994,9.572,4.8076,-1.2556,0.6667,0.6632,26.34
21491,1179,2.4708,9.56,4.4532,-1.0746,0.632,0.5132,26.34
21501,1630,2.0782,9.4906,4.13,-0.8223,0.5625,0.4482,26.35
21511,4095,1.6161,9.3182,4.0318,-0.5899,0.5137,0.4807,26.35
21521,4095,1.2474,9.0716,4.0941,-0.4167,0.4879,0.6059,26.35
21531,2640,1.0989,8.8514,4.0199,-0.3643,0.5284,0.7485,26.35
21541,891,0.9218,8.5234,3.6943,-0.4229,0.6459,0.789,26.35
21551,1535,1.1349,8.2935,3.6057,-0.5124,0.8466,0.7682,26.35
21561,1535,1.7166,8.2193,3.5937,-0.5774,1.1173,0.7421,26.34
21571,1577,2.2817,8.0493,3.8451,-0.6504,1.3598,0.635,26.35
21581,1554,2.5043,7.9799,4.3048,-0.6139,1.4935,0.506,26.36
21591,1578,2.4038,7.8889,4.616,-0.4751,1.4314,0.4354,26.37
21601,1535,2.3655,7.7237,4.7214,-0.2675,1.1882,0.4016,26.36
21611,1600,2.6767,7.6686,4.7166,-0.0312,0.9036,0.3872,26.35
21621,1701,2.5833,7.8913,4.4628,0.085,0.6632,0.3714,26.34
21631,1646,2.2745,7.9679,4.1803,0.1234,0.5305,0.4133,26.35
21641,1651,1.98,7.9559,3.8882,0.1103,0.5335,0.3816,26.36
21651,1702,1.5706,7.9344,3.9792,0.1439,0.6883,0.3043,26.37
21661,1754,1.4796,8.0158,4.0294,0.2934,1.0046,0.3168,26.36
21671,1792,1.5538,8.1427,3.8571,0.412,1.3558,0.3312,26.34
21681,1834,1.4676,8.2672,3.5602,0.4413,1.6174,0.3544,26.36
21691,1852,1.9872,8.1954,3.1244,0.3565,1.7419,0.3552,26.37
21701,1869,2.4756,8.0325,2.9377,0.1929,1.7195,0.3195,26.37
21711,1932,2.976,7.8626,2.9592,0.0016,1.5561,0.3184,26.36
21715,1943,3.146,7.8219,3.0502,-0.0863,1.4538,0.3139,26.37
21725,1939,2.8754,7.9248,3.8978,-0.3254,1.1149,0.2766,26.35
21735,1938,1.9345,8.0661,5.0853,-0.4309,0.7608,0.2782,26.36
21745,2021,1.6592,8.4467,5.4612,-0.3981,0.5692,0.3906,26.35
21755,2075,1.7095,8.3725,5.2218,-0.3379,0.6355,0.3989,26.36
21765,2076,1.4844,8.011,4.8626,-0.0829,0.8466,0.3368,26.37
21775,2065,1.3479,7.9775,4.1994,0.2651,1.0144,0.2745,26.36
21785,2089,1.3623,8.0565,3.8714,0.5095,1.0994,0.275,26.35
21795,1947,1.5754,8.0732,4.2425,0.672,1.1053,0.3635,26.36
21805,1819,1.8675,8.2097,4.5346,0.6968,1.0016,0.401,26.36
21815,1811,2.1644,8.509,4.8985,0.6512,0.9113,0.3613,26.37
21825,1712,2.1787,9.019,4.9129,0.6318,0.902,0.3144,26.35
21835,1739,1.9034,9.6869,4.3742,0.5955,0.9371,0.214,26.35
21845,1715,1.4461,10.0485,3.6176,0.6297,0.9763,0.1207,26.36
21855,1728,1.0965,10.1083,2.9305,0.7786,0.9822,0.0632,26.36
21865,1697,0.9481,10.1658,2.6695,0.9164,0.9478,0.0821,26.37
21875,1730,1.1516,9.8617,2.9473,0.9411,0.8636,0.1711,26.36
21885,1712,1.3264,9.6295,3.3375,0.8066,0.708,0.21,26.36
21895,1727,0.6584,9.6558,3.4596,0.4354,0.4714,0.2425,26.35
21905,1744,1.7645,9.256,4.4508,-0.0125,0.4165,0.1998,26.36
21915,1821,1.6759,9.0237,5.9376,-0.1727,0.3936,0.0608,26.37
21925,1799,0.9649,9.2392,6.6798,-0.3341,0.3067,0.0616,26.37
21935,1821,1.1636,9.0142,6.6774,-0.469,0.1657,-0.0538,26.37
21945,1797,1.4365,8.9352,5.9687,-0.554,0.1769,-0.1415,26.37
21955,1782,1.1085,9.0908,5.2792,-0.57,0.275,-0.1652,26.38
21965,1830,1.0774,10.0173,5.5881,-0.7285,0.3818,0.0317,26.36
21975,1869,1.5897,8.4611,7.592,-0.2763,0.0973,-0.1085,26.36
21985,1842,1.2929,9.0525,7.7716,0.7208,0.0472,-0.0157,26.36
21995,1901,0.3687,9.8857,7.0797,1.1538,0.0533,0.1511,26.37
22005,1858,-0.2897,9.4068,6.6846,1.2564,0.0424,0.356,26.36
22015,1853,-0.2011,10.6231,4.707,1.1191,0.0842,0.6201,26.36
22025,1835,0.3639,8.3246,5.8227,-0.0277,0.2364,0.984,26.36
22035,1808,0.0694,5.6455,6.8426,0.0538,0.0205,0.7725,26.37
22045,1842,0.3041,6.4691,4.4604,0.5516,0.1215,0.5844,26.35
22055,1951,-0.1437,7.1275,2.5594,0.3011,0.5148,0.5993,26.35
22065,1993,0.0407,5.782,3.1268,0.0128,0.8327,0.6006,26.37
22075,2041,0.4477,4.8483,3.7733,0.2454,1.0568,0.5481,26.38
22085,2095,0.5363,5.0973,4.4077,0.5436,1.2705,0.5047,26.37
22095,2154,0.5483,5.454,5.7581,0.6819,1.4429,0.53,26.39
22105,2026,1.142,5.2768,7.8314,0.7024,1.5042,0.4962,26.39
22109,1971,1.3408,5.3295,8.4827,0.7144,1.4818,0.4421,26.38
22119,1894,1.4748,6.0501,9.4068,0.631,1.3371,0.3131,26.37
22129,1808,1.1181,6.6487,9.1291,0.323,1.0597,0.2169,26.39
22139,1806,1.2186,6.8977,7.4579,0.0325,0.692,0.0301,26.37
22149,1828,1.0463,8.0134,4.3407,0.0325,0.5556,-0.0815,26.38
22159,1872,0.8978,9.2201,0.972,0.2803,0.6989,-0.0288,26.37
22169,1819,0.4597,10.1323,-0.9984,0.5617,0.9681,-0.0786,26.38
22179,1871,0.2059,10.1825,-0.6416,0.68,0.9705,-0.1479,26.37
22189,1889,0.8068,9.7157,1.3192,0.6033,0.6126,-0.2435,26.36
22199,1856,1.154,9.0142,3.3854,0.5087,0.11,-0.2505,26.37
22209,1631,1.2234,8.576,4.4149,0.4306,-0.2995,-0.2278,26.36
22219,1689,0.6273,9.0644,4.4652,0.2094,-0.4413,-0.215,26.36
22229,4095,-0.0192,9.4355,4.4412,-0.2806,-0.392,-0.1982,26.37
22239,4095,-0.2993,9.019,4.5825,-0.5804,-0.1087,-0.1106,26.38
22249,4095,-0.1269,8.8107,4.4676,-0.4959,0.2603,0.0277,26.36
22259,1347,0.2131,8.8131,4.0247,-0.1684,0.51,0.1239,26.38
22269,1809,0.589,9.1482,3.0765,0.1284,0.5609,0.0818,26.37
22279,1934,0.7877,9.347,2.3918,0.3483,0.4722,-0.0298,26.36
22289,1879,0.9553,9.6822,2.3032,0.4874,0.2928,-0.1292,26.38
22299,1897,1.3551,9.5984,3.1364,0.5268,0.0919,-0.1852,26.37
22309,1872,1.2953,9.2057,4.628,0.6686,-0.1215,-0.1583,26.36
22319,1894,1.0606,8.734,5.6264,0.9435,-0.2353,-0.1069,26.39
22329,1949,0.6297,8.7197,6.043,1.1911,-0.1857,-0.093,26.37
22339,1972,-0.2251,8.2432,6.0166,1.5687,0.0813,0.0226,26.38
22349,1963,-1.1564,7.0437,4.4005,2.2188,0.4311,0.1196,26.39
22359,2003,-1.3264,6.0358,1.549,2.7041,0.9601,0.1993,26.37
22369,1986,-0.6225,4.8722,0.1101,2.7264,1.3057,0.234,26.38
22379,2011,0.9361,3.8164,-0.8452,2.2535,1.0765,0.2587,26.38
22389,2035,1.6879,3.3639,-0.984,1.3049,0.4735,0.2265,26.37
22399,2087,1.1085,3.4069,-0.3831,0.3027,-0.1849,0.1599,26.37
22409,2107,0.2083,4.0582,-0.0886,-0.5417,-0.6131,0.1484,26.37
22419,2141,-0.8452,5.1667,0.2729,-1.2446,-0.7727,0.057,26.39
22429,2145,-1.0558,6.4021,0.747,-1.6598,-0.6781,-0.0139,26.39
22439,2145,-1.0582,7.6806,1.3958,-1.7147,-0.5217,-0.049,26.36
22449,2194,-0.6249,9.0142,2.1404,-1.562,-0.4085,-0.004,26.37
22459,2177,0.2442,9.7348,3.0358,-1.3091,-0.3797,0.0735,26.36
