time_ms, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp_C
27324,1872,-0.5914,12.2775,-1.6113,0.4341,-0.227,-0.1601,29.49
27334,1850,-0.3496,11.8154,-2.1237,0.7051,-0.1508,-0.1567,29.49
27344,1975,0.091,11.382,-2.32,0.9633,-0.2009,-0.1439,29.48
27354,2006,0.2873,10.8266,-2.0183,1.0277,-0.3168,-0.0823,29.48
27364,2009,0.1365,10.7452,-2.1476,0.8084,-0.3664,-0.004,29.48
27374,2095,-0.0766,11.3892,-2.2458,0.3171,-0.3168,0.0437,29.48
27384,2066,-0.316,12.3804,-1.5826,-0.412,-0.2918,0.0389,29.48
27394,2149,-0.9266,13.7164,-0.6488,-1.1983,-0.348,-0.004,29.48
27404,2134,-1.5826,15.1361,0.2466,-1.7544,-0.4317,-0.0749,29.49
27414,2233,-2.2793,16.4003,1.142,-1.7666,-0.4557,-0.1817,29.48
27424,2160,-3.0502,17.255,1.8794,-1.0427,-0.3453,-0.3198,29.5
27434,2119,-3.7158,17.0587,2.4086,0.1879,-0.0285,-0.4359,29.49
27444,2180,-3.8595,15.2702,2.6959,1.5199,0.4399,-0.4858,29.49
27454,2143,-3.1388,12.3277,2.1045,2.5644,0.8897,-0.4943,29.47
27464,2074,-1.6999,8.825,0.4166,3.0297,1.1434,-0.4802,29.48
27474,2128,0.2179,5.0757,-1.7789,2.655,1.0762,-0.4167,29.47
27484,2128,2.296,2.308,-2.4804,1.6702,0.6789,-0.3067,29.49
27494,2075,4.0749,0.9313,-2.0542,0.4567,0.1199,-0.1839,29.48
27504,1998,5.0877,1.2929,-0.7949,-0.6686,-0.4535,-0.0845,29.49
27514,1903,4.9656,3.2561,0.2634,-1.537,-1.0357,0.0213,29.48
27524,1845,4.0414,5.9161,0.8906,-2.0129,-1.5354,0.1295,29.49
27534,1847,2.5043,8.6742,1.2378,-2.0131,-1.8143,0.2038,29.49
27544,1813,0.7302,10.9104,1.5012,-1.5868,-1.7741,0.2158,29.49
27554,1824,-0.9266,12.3421,1.6376,-0.9182,-1.4245,0.141,29.49
27564,1829,-2.3703,12.9215,1.3719,-0.2393,-0.9148,-0.0099,29.47
27574,1812,-3.5506,12.7491,0.5459,0.2515,-0.4351,-0.1524,29.47
27584,1862,-4.288,11.9566,-0.5435,0.4756,-0.0845,-0.2113,29.48
27594,1872,-4.5466,10.7524,-1.4581,0.4554,0.145,-0.186,29.47
27604,1866,-4.3144,9.5696,-1.8842,0.2633,0.2747,-0.1148,29.49
27614,1877,-3.7302,8.7484,-1.901,-0.0155,0.3246,-0.0187,29.5
27618,1875,-3.4524,8.5162,-1.8531,-0.1343,0.3341,0.0256,29.49
27628,1915,-2.6121,8.1068,-1.561,-0.3989,0.3587,0.1319,29.49
27638,1907,-1.6712,7.9535,-1.0702,-0.5721,0.3949,0.2116,29.49
27648,1877,-0.7494,8.0062,-0.5698,-0.6392,0.4306,0.2481,29.5
27658,1902,0.0599,8.1235,-0.1987,-0.6062,0.461,0.2574,29.49
27668,1925,0.7446,8.2959,0.1006,-0.4828,0.4711,0.2278,29.5
27678,1921,1.1899,8.418,0.1867,-0.3312,0.4618,0.1801,29.48
27688,2013,1.4772,8.3701,0.0718,-0.1516,0.4445,0.1226,29.48
27698,2081,1.4916,8.1858,-0.316,-0.0171,0.4333,0.065,29.49
27708,2119,1.3408,7.8769,-0.7973,0.0224,0.4277,0.0189,29.48
27718,2282,1.0439,7.5489,-1.2785,-0.0381,0.4189,-0.0136,29.46
27728,2188,0.7111,7.3334,-1.6328,-0.1833,0.3986,-0.0211,29.48
27738,2191,0.4166,7.2999,-1.731,-0.3698,0.3781,-0.0024,29.49
27748,2019,0.17,7.5393,-1.5706,-0.5356,0.3728,0.0357,29.48
27758,1879,-0.0048,7.9128,-1.3312,-0.6315,0.3917,0.0762,29.47
27768,1890,-0.1413,8.3438,-1.1396,-0.6347,0.453,0.105,29.47
27778,1842,-0.1987,8.7173,-0.9505,-0.5462,0.5569,0.1045,29.49
27788,1872,-0.1724,9.019,-0.8092,-0.3973,0.6765,0.0581,29.49
27798,1903,-0.0622,9.2344,-0.7829,-0.2377,0.7861,0.0061,29.48
27808,1920,0.1413,9.2799,-0.8954,-0.1034,0.8689,-0.0488,29.5
27818,1914,0.3998,9.1842,-1.1157,-0.02,0.9169,-0.0914,29.48
27828,1520,0.6369,9.0094,-1.4892,0.0051,0.939,-0.1188,29.48
27838,1744,0.8116,8.928,-1.8699,-0.0152,0.9491,-0.129,29.49
27848,4095,0.9266,8.9854,-2.15,-0.0352,0.9691,-0.1279,29.48
27858,4095,1.0295,9.1602,-2.1763,0.0035,1.0022,-0.1223,29.49
27868,4095,1.0798,9.4834,-2.1021,0.1228,1.0456,-0.1191,29.49
27878,1367,1.0894,9.7851,-1.9728,0.3016,1.0784,-0.1066,29.49
27888,1891,1.0798,9.8857,-1.992,0.5015,1.0848,-0.0874,29.48
27898,1999,1.166,9.7779,-2.2075,0.664,1.0781,-0.0701,29.49
27908,1994,1.2713,9.5002,-2.4588,0.7314,1.0547,-0.0389,29.47
27918,1978,1.482,9.0597,-2.636,0.6651,0.992,-0.0035,29.49
27928,2012,1.7526,8.6526,-2.6719,0.4596,0.8871,0.036,29.49
27938,2054,1.9776,8.4946,-2.66,0.1468,0.7301,0.0653,29.47
27948,2047,1.992,8.7101,-2.5881,-0.2126,0.5204,0.1018,29.49
27958,2045,1.7406,9.2991,-2.4301,-0.5431,0.2867,0.166,29.49
27968,2021,1.336,10.1514,-2.0734,-0.7797,0.0541,0.2665,29.49
27978,2013,0.8547,11.0014,-1.6161,-0.8711,-0.1458,0.3792,29.49
27988,2069,0.3711,11.6502,-1.1851,-0.8047,-0.2539,0.4724,29.48
27998,2086,-0.0551,12.0309,-0.6225,-0.6219,-0.2353,0.5183,29.49
28008,2085,-0.5387,12.3469,-0.1125,-0.3794,-0.1191,0.4844,29.5
28012,2106,-0.6847,12.5025,0.0048,-0.2817,-0.06,0.4493,29.49
28022,2096,-0.9697,12.9095,0.1149,-0.0799,0.0946,0.3243,29.5
28032,2107,-1.245,13.3237,-0.0192,0.0384,0.2209,0.1783,29.48
28042,2125,-1.5012,13.6781,-0.103,0.1151,0.2811,0.0935,29.49
28052,2118,-1.5419,13.8481,-0.1532,0.1908,0.2801,0.0863,29.49
28062,2126,-1.2115,13.5608,-0.1532,0.2526,0.3472,0.1394,29.49
28072,2091,-0.8356,12.7707,0.1867,0.2856,0.5185,0.1935,29.49
28082,2069,-0.6321,11.7196,0.723,0.2649,0.6968,0.2417,29.49
28092,2009,-0.4645,10.6566,1.2857,0.1298,0.7941,0.304,29.48
28102,1972,-0.3831,9.5816,1.8507,-0.1386,0.7938,0.4013,29.48
28112,1933,-0.4884,8.5976,2.3679,-0.4876,0.696,0.5188,29.49
28122,1835,-0.9888,7.908,2.636,-0.814,0.4986,0.6163,29.5
28132,1792,-1.8627,7.525,2.5355,-1.0088,0.2838,0.6552,29.47
28142,1760,-3.0191,7.513,2.047,-1.007,0.1823,0.6078,29.48
28152,1705,-4.1108,7.9128,1.4293,-0.8023,0.2918,0.4866,29.49
28162,1766,-4.8267,8.7532,0.7997,-0.4431,0.5598,0.3259,29.49
28172,1766,-4.9297,9.8354,0.1796,0.0344,0.8887,0.1673,29.49
28182,1776,-4.2449,10.7739,-0.486,0.5601,1.1775,0.0213,29.49
28192,1738,-2.9377,11.2958,-1.0894,0.9777,1.3632,-0.109,29.49
28202,1758,-1.494,11.3318,-1.482,1.1301,1.4778,-0.2046,29.48
28212,1788,-0.1221,11.0923,-1.5443,0.991,1.5716,-0.2457,29.49
28222,1803,1.1301,10.8242,-1.3767,0.6334,1.6374,-0.234,29.48
28232,1780,2.241,10.5345,-0.8859,0.1647,1.5876,-0.1908,29.48
28242,1828,3.0909,10.2951,-0.34,-0.2907,1.3912,-0.1234,29.48
28252,1839,3.6703,10.1251,0.0958,-0.6448,1.0938,-0.048,29.49
28262,1776,3.9504,9.9934,0.6464,-0.8452,0.7461,0.0195,29.47
28272,1784,3.8451,9.924,1.1229,-0.8705,0.3832,0.0738,29.48
28282,1727,3.3998,9.9695,1.3431,-0.7389,0.037,0.1061,29.47
28292,1705,2.7031,9.991,1.2689,-0.478,-0.2625,0.1082,29.48
28302,1707,1.7597,9.8258,0.8236,-0.1324,-0.4722,0.0733,29.48
28312,1735,0.6823,9.4355,0.0048,0.2118,-0.5598,0.0123,29.48
28322,1802,-0.3591,8.8322,-1.0463,0.4703,-0.518,-0.056,29.48
28332,1863,-1.3288,8.0158,-2.047,0.587,-0.3976,-0.113,29.48
28342,1936,-1.992,7.1371,-2.806,0.5409,-0.2534,-0.1394,29.47
28352,2083,-2.387,6.5481,-3.1675,0.3475,-0.1015,-0.1495,29.48
28362,2022,-2.4181,6.2968,-3.1149,0.0922,0.044,-0.1492,29.5
28372,1989,-2.1979,6.438,-2.7749,-0.138,0.1641,-0.1452,29.48
28382,1811,-1.8004,6.8522,-2.3679,-0.283,0.2459,-0.1338,29.48
28392,1679,-1.3168,7.3957,-2.0183,-0.3267,0.2966,-0.1135,29.48
28402,1669,-0.8212,7.8985,-1.7023,-0.2758,0.3246,-0.0858,29.47
28406,1687,-0.6369,8.0732,-1.6065,-0.2369,0.3301,-0.0735,29.47
28416,1667,-0.1796,8.3629,-1.4509,-0.118,0.3331,-0.0413,29.47
28426,1693,0.1053,8.3965,-1.506,-0.0008,0.3341,-0.0155,29.48
28436,1693,0.3543,8.2911,-1.6257,0.0815,0.3291,0.0064,29.48
28446,1707,0.4597,8.1451,-1.8292,0.1114,0.303,0.0309,29.5
28456,1647,0.3998,8.0493,-2.1021,0.0927,0.2542,0.0578,29.48
28466,1170,0.2418,8.0469,-2.3583,0.0493,0.2049,0.0922,29.49
28476,2701,0.0192,8.0565,-2.5546,0.0061,0.1791,0.133,29.48
28486,4095,-0.1365,8.0828,-2.7222,-0.0176,0.1905,0.174,29.49
28496,4095,-0.2179,8.1379,-2.794,-0.0173,0.2372,0.2124,29.48
28506,1831,-0.1101,8.1618,-2.8419,0.0059,0.2955,0.2467,29.49
28516,1335,0.1556,8.2744,-2.8898,0.0421,0.3395,0.2795,29.49
28526,1766,0.4884,8.4539,-2.9784,0.0805,0.3491,0.3019,29.49
28536,1749,0.7422,8.7149,-2.9904,0.1116,0.3304,0.3166,29.48
28546,1743,0.8882,8.9663,-2.8515,0.125,0.2979,0.3174,29.47
28556,1808,0.8547,9.2225,-2.4541,0.1023,0.2675,0.3022,29.49
28566,1761,0.7661,9.4475,-2.1356,0.0328,0.2348,0.2801,29.47
28576,1752,0.7326,9.6678,-1.9537,-0.0642,0.1879,0.2473,29.49
28586,1887,0.747,9.833,-1.8148,-0.1564,0.125,0.1841,29.49
28596,1913,0.6967,10.2568,-1.585,-0.2041,0.0709,0.1018,29.49
28606,1953,0.5986,10.9391,-1.4222,-0.1711,0.0546,0.0456,29.47
28616,1931,0.486,11.7076,-1.3982,-0.0402,0.0965,0.0293,29.49
28626,1945,0.565,12.0524,-1.4964,0.1442,0.1855,0.0429,29.49
28636,1987,0.6943,11.8824,-1.5826,0.3333,0.2582,0.06,29.47
28646,2087,0.9673,11.461,-1.8268,0.5081,0.2467,0.093,29.48
28656,2044,1.4222,11.157,-2.1189,0.6576,0.0938,0.1308,29.48
28666,2101,1.7071,11.0732,-2.2362,0.7024,-0.1665,0.1671,29.49
28676,2187,1.5131,11.3389,-2.4565,0.5678,-0.3565,0.1879,29.48
28686,2160,1.0223,12.1554,-2.7318,0.2817,-0.3408,0.1756,29.48
28696,2136,0.3089,13.3549,-2.3703,-0.1641,-0.203,0.0973,29.47
28706,2112,-0.644,14.6118,-1.4126,-0.7357,-0.0751,-0.0349,29.48
28716,2083,-1.8818,15.5599,-0.1269,-1.2825,0.0208,-0.1721,29.5
28726,2078,-2.9592,16.0938,0.905,-1.5391,0.1071,-0.2883,29.5
28736,2018,-3.8618,16.2231,1.4269,-1.2937,0.1892,-0.3973,29.49
28746,1916,-4.7166,15.8783,1.7286,-0.5377,0.3467,-0.4991,29.51
28756,1869,-5.3103,14.8871,2.1308,0.5796,0.6837,-0.5116,29.49
28766,1809,-4.8339,12.6773,2.6743,1.8077,1.1748,-0.4343,29.49
28776,1803,-3.0526,9.7923,2.1715,2.7776,1.5527,-0.3571,29.49
28786,1744,-0.4717,6.2872,0.3903,3.0502,1.4885,-0.2854,29.49
28796,1738,1.98,3.1843,-1.3408,2.5572,1.0296,-0.1913,29.49
28800,1763,2.8898,2.2362,-1.6376,2.1874,0.7853,-0.145,29.48
28810,1815,4.5729,0.8691,-1.731,1.0344,0.1458,-0.0429,29.49
28820,1824,5.3032,0.9912,-1.4796,-0.2132,-0.4231,0.0277,29.51
28830,1850,4.9057,2.3966,-0.9816,-1.279,-0.8474,0.0679,29.5
28840,1824,3.6583,4.5586,-0.3711,-1.9822,-1.1037,0.0901,29.5
28850,1879,1.98,7.1156,0.4262,-2.2588,-1.1706,0.1183,29.5
28860,1813,0.2849,9.7037,1.3096,-2.1168,-1.0733,0.1511,29.49
28870,1809,-1.4174,11.8058,2.2817,-1.6414,-0.8338,0.1823,29.5
28880,1794,-3.0837,13.0891,3.0646,-0.9689,-0.4732,0.1681,29.49
28890,1841,-4.6232,13.5153,3.1316,-0.288,-0.0488,0.0762,29.49
28900,1844,-5.8179,13.1873,2.387,0.2108,0.377,-0.0517,29.5
28910,1830,-6.2465,12.3876,1.2761,0.497,0.753,-0.1439,29.49
28920,1830,-5.849,11.3174,0.2634,0.6251,1.0259,-0.1628,29.49
28930,1875,-4.9775,10.2017,-0.5315,0.6355,1.19,-0.1135,29.49
28940,1952,-3.7733,9.1866,-1.1971,0.5593,1.2979,-0.0208,29.48
28950,2031,-2.4373,8.3893,-1.561,0.4237,1.408,0.0863,29.49
28960,2033,-1.0271,7.8745,-1.6185,0.2467,1.5356,0.1823,29.51
28970,2163,0.3519,7.6782,-1.2617,0.037,1.6244,0.2494,29.49
28980,2159,1.5802,7.6088,-0.656,-0.1636,1.6188,0.2681,29.5
28990,2096,2.4708,7.6351,-0.079,-0.2976,1.533,0.2481,29.51
29000,1917,2.9521,7.6662,0.2777,-0.3595,1.3587,0.1935,29.5
29010,1823,2.7821,7.6926,0.2514,-0.3789,1.137,0.1199,29.49
29020,1821,2.15,7.7524,-0.1389,-0.3949,0.9587,0.0554,29.49
29030,1778,1.3168,7.8721,-0.6105,-0.4183,0.8831,0.0171,29.49
29040,1808,0.5483,8.078,-1.0127,-0.4445,0.9065,-0.0021,29.48
29050,1854,-0.0431,8.3821,-1.233,-0.4724,0.9846,-0.0061,29.49
29060,1787,-0.4022,8.6742,-1.2929,-0.4938,1.085,-0.0021,29.49
29070,1846,-0.5411,8.9184,-1.1684,-0.4935,1.189,0.0147,29.5
29080,1497,-0.4381,9.0908,-0.9553,-0.4612,1.2769,0.0242,29.5
29090,1579,-0.1676,9.1818,-0.8212,-0.4018,1.3464,0.0237,29.5
29100,4095,0.1939,9.1937,-0.6847,-0.3293,1.3872,0.0101,29.5
29110,4095,0.5291,9.1123,-0.6608,-0.2582,1.3893,-0.0149,29.51
29120,4095,0.7757,9.0597,-0.723,-0.1996,1.3632,-0.0466,29.51
29130,1214,0.9673,9.0094,-0.8188,-0.1522,1.3227,-0.0725,29.5
29140,1717,1.087,9.0118,-0.9744,-0.1021,1.2926,-0.0906,29.51
29150,1880,1.2067,8.995,-1.142,-0.0536,1.2766,-0.1018,29.51
29160,1841,1.3384,9.0022,-1.3408,-0.0133,1.2644,-0.1108,29.49
29170,1805,1.4389,8.9136,-1.506,0.0035,1.2468,-0.1167,29.47
29180,1898,1.561,8.8442,-1.5083,-0.0059,1.2081,-0.1204,29.48
29190,1942,1.6281,8.77,-1.3958,-0.0229,1.1517,-0.1247,29.48
29194,1943,1.6017,8.7532,-1.3623,-0.0285,1.1279,-0.1274,29.49
29204,1920,1.6113,8.746,-1.3144,-0.032,1.0768,-0.1311,29.49
29214,1966,1.6161,8.7724,-1.3838,-0.0157,1.0288,-0.1362,29.49
29224,1981,1.549,8.8609,-1.6831,0.0248,0.9665,-0.1428,29.49
29234,2001,1.4293,8.8992,-2.1213,0.0946,0.8911,-0.1439,29.5
29244,2047,1.257,8.9639,-2.3176,0.1889,0.8162,-0.1295,29.48
29254,2071,1.1181,8.9352,-2.2051,0.287,0.7703,-0.0981,29.49
29264,2119,1.1013,8.9064,-2.1428,0.3501,0.7645,-0.061,29.49
29274,2198,1.0702,8.8202,-2.1691,0.3339,0.7416,-0.0424,29.49
29284,2206,1.0104,8.8346,-2.308,0.2054,0.6715,-0.0421,29.49
29294,2224,0.8499,9.1363,-2.4469,-0.045,0.5484,-0.0384,29.49
29304,2202,0.5052,9.7899,-2.3966,-0.3086,0.3997,-0.0253,29.49
29314,2209,0.0192,10.6207,-2.3128,-0.4735,0.2694,-0.0021,29.49
29324,2173,-0.5746,11.3749,-2.2386,-0.4911,0.2185,0.0288,29.51
29334,2128,-1.0846,11.9351,-2.0758,-0.3528,0.2827,0.0549,29.5
29344,2081,-1.4413,12.1985,-1.8555,-0.0925,0.4498,0.0797,29.49
29354,2039,-1.6161,12.1889,-1.8172,0.1833,0.6576,0.0879,29.5
29364,1942,-1.6376,12.0668,-1.8244,0.3544,0.8135,0.0701,29.49
29374,1970,-1.5371,12.1649,-1.7597,0.3576,0.8364,0.0437,29.49
29384,1874,-1.1732,12.627,-1.719,0.1937,0.7565,0.029,29.51
29394,1787,-0.9816,13.6062,-1.3862,-0.0605,0.6182,0.049,29.52
29404,1830,-0.9098,14.7603,-0.8882,-0.259,0.4543,0.1764,29.5
29414,1804,-0.6249,15.342,-0.1413,-0.2819,0.3965,0.3182,29.5
29424,1744,-0.3352,15.1146,0.735,-0.1535,0.5311,0.3688,29.49
29434,1744,-0.2705,13.9055,1.6831,0.0424,0.7962,0.3517,29.49
29444,1717,-0.5076,12.2487,2.5474,0.2049,1.0301,0.2867,29.51
29454,1731,-0.9673,10.3765,3.2729,0.2513,1.1482,0.2598,29.5
29464,1840,-1.5371,8.418,3.7062,0.145,1.1157,0.292,29.49
29474,1712,-2.3607,6.7588,3.6488,-0.1039,0.9851,0.3547,29.49
29484,1689,-3.316,5.6312,3.2561,-0.4037,0.8974,0.4498,29.51
29494,1763,-4.2665,5.3079,2.8563,-0.6643,0.9297,0.5572,29.51
29504,1776,-4.6591,5.7054,2.3296,-0.8007,1.0944,0.6209,29.5
29514,1747,-4.391,7.0342,1.4102,-0.7221,1.3544,0.5785,29.5
29524,1786,-3.5482,8.983,0.2107,-0.3632,1.6204,0.4679,29.48
29534,1770,-2.2817,10.9152,-0.6177,0.2004,1.8159,0.2643,29.5
29544,1873,-0.9984,12.2942,-0.7542,0.7389,1.9505,0.0016,29.5
29554,1826,-0.0455,12.7874,-0.1915,1.0592,2.1426,-0.2286,29.51
29564,1881,0.9002,12.6701,0.4764,1.1359,2.4235,-0.3624,29.5
29574,1991,1.9752,12.038,0.8787,0.9958,2.639,-0.4229,29.5
29584,1954,2.9832,11.212,0.9242,0.6632,2.6103,-0.413,29.5
29588,1990,3.3495,10.8673,0.8787,0.4868,2.5114,-0.3872,29.51
29598,2079,4.1324,10.0126,0.7374,0.028,2.0995,-0.284,29.52
29608,2084,4.561,9.4619,0.6656,-0.3467,1.5625,-0.1332,29.52
29618,1934,4.6232,9.2201,0.7183,-0.5788,0.9883,0.0344,29.51
29628,1709,4.2856,9.2488,0.6776,-0.619,0.4391,0.1767,29.5
29638,1671,3.6129,9.5026,0.407,-0.461,-0.0171,0.2718,29.52
29648,1698,2.5857,9.493,-0.079,-0.1471,-0.3043,0.2734,29.51
29658,1733,1.324,9.3326,-0.7733,0.2449,-0.3698,0.1823,29.52
29668,1738,0.0072,8.9399,-1.5658,0.6089,-0.2174,0.0632,29.49
29678,1770,-1.0032,8.1834,-2.3942,0.8719,0.0642,-0.0565,29.5
29688,1767,-1.5634,7.2951,-3.0981,0.9811,0.3643,-0.1572,29.49
29698,1703,-1.5658,6.5553,-3.5698,0.8895,0.5758,-0.2284,29.5
29708,1227,-1.1875,6.1914,-3.4955,0.6275,0.6622,-0.2651,29.5
29718,2438,-0.5722,6.3303,-3.0646,0.3011,0.6225,-0.2537,29.5
29728,4095,0.0862,6.8929,-2.6647,0.0061,0.4932,-0.2174,29.5
29738,4095,0.6129,7.6662,-2.3487,-0.1873,0.3403,-0.1711,29.51
29748,2371,1.0056,8.4874,-2.0207,-0.2489,0.2297,-0.1242,29.5
29758,1356,1.3599,9.1387,-1.6807,-0.1924,0.1988,-0.0789,29.52
29768,1763,1.7669,9.4834,-1.3719,-0.0496,0.2334,-0.044,29.51
29778,1690,2.0782,9.4451,-1.2474,0.1332,0.2819,-0.025,29.52
29788,1715,2.3224,9.1554,-1.3743,0.3136,0.2912,-0.0203,29.5
29798,1745,2.3822,8.6886,-1.7119,0.453,0.2166,-0.0189,29.51
29808,1750,2.1021,8.1403,-2.2098,0.5095,0.0666,-0.0165,29.5
29818,1819,1.6352,7.6112,-2.6647,0.4743,-0.11,0.0027,29.51
29828,1809,1.0918,7.2018,-2.988,0.377,-0.2582,0.0376,29.51
29838,1826,0.68,7.0605,-3.2777,0.2499,-0.3493,0.0767,29.51
29848,1831,0.3998,7.1658,-3.4596,0.1354,-0.3877,0.114,29.51
29858,1923,0.3136,7.4795,-3.5267,0.0706,-0.3994,0.1466,29.5
29868,1911,0.4142,7.8338,-3.6105,0.0685,-0.4058,0.1737,29.49
29878,1968,0.6512,8.1738,-3.7134,0.1244,-0.4157,0.1982,29.51
29888,2045,0.8619,8.4898,-3.7517,0.2089,-0.4226,0.2204,29.52
29898,2066,1.1109,8.746,-3.6607,0.2769,-0.4309,0.2446,29.5
29908,2034,1.2929,8.8873,-3.4141,0.2785,-0.4402,0.2622,29.51
29918,2064,1.3312,8.9615,-3.0813,0.1903,-0.4549,0.2718,29.51
29928,2064,1.2402,8.9902,-2.7485,0.0272,-0.4895,0.2611,29.49
29938,2144,0.9697,9.086,-2.5139,-0.1649,-0.5425,0.2321,29.49
29948,2103,0.5722,9.3877,-2.399,-0.3357,-0.6049,0.1753,29.5
29958,2078,0.1437,9.9192,-2.332,-0.417,-0.6342,0.1077,29.51
29968,2096,-0.1724,10.7141,-2.4205,-0.3624,-0.5788,0.0501,29.5
29978,2069,-0.2586,11.6238,-2.6049,-0.1927,-0.4381,0.0304,29.5
29982,2009,-0.2346,11.8896,-2.6456,-0.1061,-0.3621,0.029,29.51
29992,2038,0.0934,12.2679,-2.5498,0.1412,-0.1748,0.0365,29.5
30002,1883,0.8188,12.3182,-2.1189,0.4362,-0.1215,0.0477,29.5
30012,1872,1.719,12.1338,-1.4533,0.7701,-0.2817,0.061,29.5
30022,1850,2.2865,11.8369,-0.996,0.9761,-0.5868,0.0874,29.5
30032,1839,2.4349,11.8465,-1.3886,0.9601,-0.854,0.1212,29.5
30042,1861,2.1811,12.3373,-1.9776,0.7317,-0.9976,0.1244,29.49
30052,1875,1.4653,13.0316,-1.8962,0.2968,-1.0733,0.0733,29.52
30062,1851,0.3328,13.6469,-1.4078,-0.2974,-1.1106,-0.061,29.52
30072,1830,-1.221,14.461,-0.7709,-0.8956,-1.0696,-0.2888,29.5
30082,1899,-3.0526,15.5479,-0.103,-1.23,-0.9542,-0.4381,29.52
30092,1887,-4.4819,16.4553,0.4764,-1.0605,-0.7045,-0.4407,29.52
30102,1827,-5.0494,16.338,1.3886,-0.295,-0.3224,-0.4157,29.51
30112,1799,-5.2313,15.2511,1.98,0.8524,0.1548,-0.3866,29.51
30122,1855,-4.6855,12.9239,1.6472,1.9907,0.6683,-0.3373,29.51
30132,1862,-3.292,9.8474,0.4669,2.7456,1.0136,-0.2987,29.52
30142,1885,-1.3455,6.3853,-1.7526,2.8482,1.0072,-0.2433,29.52
30152,1919,0.6656,3.1268,-3.7278,2.214,0.6046,-0.1132,29.52
30162,1937,2.6528,1.1708,-4.0079,1.193,-0.065,0.0826,29.51
30172,1918,4.221,0.5411,-3.3232,0.1343,-0.7853,0.2078,29.51
30182,1957,4.5418,1.4198,-2.2482,-0.7533,-1.4011,0.2553,29.52
30192,2025,4.0031,3.1891,-1.1923,-1.3331,-1.8242,0.2979,29.51
30202,2112,2.988,5.3965,-0.3472,-1.5418,-1.9905,0.3094,29.5
30212,2096,1.7621,7.6447,0.4621,-1.412,-1.8969,0.2814,29.5
30222,2230,0.5315,9.5241,1.0702,-1.0592,-1.5868,0.2246,29.49
30232,2181,-0.5842,10.9295,1.3216,-0.6504,-1.1775,0.1391,29.52
30242,2128,-1.5778,11.9303,1.0582,-0.3155,-0.7957,0.0304,29.52
30252,1919,-2.5642,12.5624,0.2849,-0.1218,-0.5079,-0.069,29.52
30262,1840,-3.6296,12.9454,-0.6704,-0.0743,-0.2968,-0.1244,29.52
30272,1838,-4.5897,13.0843,-1.5562,-0.1108,-0.0807,-0.122,29.51
30282,1817,-5.1356,12.9574,-1.9728,-0.1202,0.2017,-0.056,29.51
30292,1805,-4.9297,12.4427,-2.0159,-0.0426,0.526,0.0632,29.52
30302,1828,-4.0654,11.5065,-1.9465,0.0663,0.8095,0.1775,29.52
30312,1818,-2.7821,10.3669,-1.9058,0.1061,1.0024,0.2928,29.5
30322,1795,-1.2905,9.2153,-1.6089,0.0466,1.0845,0.3794,29.5
30332,1347,0.2059,8.3414,-1.1277,-0.113,1.0429,0.4282,29.5
30342,1936,1.47,7.7309,-0.6991,-0.3256,0.9108,0.437,29.53
30352,4095,2.4205,7.4531,-0.2993,-0.5449,0.7173,0.3968,29.51
30362,4095,2.8539,7.5034,0.012,-0.7112,0.4732,0.3317,29.52
30372,3088,2.7988,7.6854,-0.0072,-0.7565,0.2409,0.2627,29.52
30376,1680,2.6935,7.7596,-0.0718,-0.7365,0.1665,0.2334,29.51
30386,1455,2.0782,7.9176,-0.4022,-0.6009,0.0568,0.1503,29.52
30396,1810,1.2498,7.944,-0.9433,-0.4008,0.0762,0.0586,29.52
30406,1725,0.4118,7.7979,-1.4653,-0.2262,0.2105,-0.0131,29.5
30416,1725,-0.2083,7.6255,-1.8627,-0.1354,0.4072,-0.0584,29.5
30426,1749,-0.6033,7.5729,-2.047,-0.1575,0.5945,-0.0666,29.52
30436,1812,-0.7638,7.7069,-2.0782,-0.2851,0.7349,-0.0453,29.51
30446,1850,-0.7159,8.0302,-1.9441,-0.47,0.825,-0.0189,29.52
30456,1801,-0.6177,8.5473,-1.6544,-0.6403,0.8769,0.004,29.52
30466,1838,-0.4549,9.1722,-1.3767,-0.7554,0.9209,0.0064,29.53
30476,1866,-0.2777,9.7755,-1.0678,-0.7837,0.983,-0.0221,29.53
30486,1873,-0.0455,10.3573,-0.7614,-0.708,1.0805,-0.0751,29.53
30496,1950,0.146,10.7859,-0.4573,-0.5311,1.2092,-0.1388,29.52
30506,1979,0.3184,10.9319,-0.316,-0.2798,1.352,-0.1969,29.5
30516,1967,0.5148,10.7476,-0.2586,0.0016,1.4767,-0.2491,29.51
30526,2034,0.6871,10.343,-0.4046,0.2513,1.5687,-0.2934,29.52
30536,2039,0.8523,9.845,-0.723,0.4186,1.6092,-0.3211,29.51
30546,2087,0.9409,9.3661,-1.2067,0.4826,1.598,-0.3256,29.52
30556,2093,0.9697,8.9208,-1.6712,0.4565,1.554,-0.3064,29.51
30566,2078,0.9002,8.6957,-1.9656,0.3762,1.502,-0.2726,29.52
30576,2107,0.7853,8.6886,-2.1117,0.2862,1.4568,-0.2321,29.52
30586,2100,0.6488,8.7771,-2.2482,0.2121,1.4269,-0.1964,29.51
30596,2089,0.5195,8.8657,-2.3104,0.1657,1.412,-0.1809,29.51
30606,2022,0.3711,8.9208,-2.3104,0.1476,1.4011,-0.1887,29.51
